TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-01 16:03:29.300000,-71.089661,42.334862,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.95,,,,,-64.00,61.00,-4.82,-6.11,-28.00,,,,,,,,0.00,6.10,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,20.53,4,4.00,,27,23.24,,0.070,35.516,1,1,0.070,33.499,,,,,,,,,,,,-21.00,,,,,,,0.000,106.051,0.000,95.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.85,,,0.070,141.567,0.070,128.625,,,,,0.000,3395.208,0,212624922
2023-03-01 16:03:29.400000,-71.089661,42.334862,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.60,-10.35,25.96,3,-65.60,-10.35,Serving Beam,-64.00,61.00,-2.04,-6.09,,,369,-82.41,-10.52,370,-98.47,-14.45,0.00,3.66,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,20.32,4,4.00,,66,54.49,,0.079,46.620,1,1,0.079,45.652,371,2074999,27749.96,371_3,3,-77.32,-10.39,3,-77.32,-10.39,Serving Beam,,369,-82.30,-10.46,370,-104.27,-16.33,0.000,58.361,0.000,57.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,2.45,,,0.079,104.982,0.079,103.183,,,,,,,,
2023-03-01 16:03:29.500000,-71.089661,42.334862,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.72,-10.38,27.27,3,-65.72,-10.38,Serving Beam,-64.00,61.00,0.00,-6.21,,,369,-82.03,-10.49,370,-98.73,-14.55,0.00,5.41,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.23,4,4.00,,66,66.00,,0.105,55.462,1,1,0.105,52.270,371,2074999,27749.96,371_3,3,-77.30,-10.38,3,-77.30,-10.38,Serving Beam,,369,-82.30,-10.46,370,-104.27,-16.33,0.000,53.690,0.000,49.539,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.21,,,0.105,109.152,0.105,101.809,0.000,108.339,0.000,136.400,,,,
2023-03-01 16:03:29.600000,-71.089661,42.334862,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.52,,,,,-64.00,61.00,0.00,-6.11,,,,,,,,,0.00,9.09,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.83,4,4.00,,66,66.00,,0.078,58.242,1,1,0.078,52.649,,,,,,,,,,,,,,,,,,,0.000,55.127,0.000,49.657,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.21,,,0.078,113.369,0.078,102.306,,,,,,,,
2023-03-01 16:03:29.700000,-71.089661,42.334862,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.65,-10.38,24.20,3,-65.65,-10.38,Serving Beam,-64.00,61.00,0.00,-6.19,-27.00,,369,-81.90,-10.49,370,-98.71,-14.73,0.00,10.67,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.21,4,4.00,,66,66.00,,0.097,54.920,1,1,0.097,48.736,371,2074999,27749.96,371_3,3,-77.30,-10.38,3,-77.30,-10.38,Serving Beam,-20.00,369,-82.30,-10.46,370,-104.27,-16.33,0.000,58.830,0.000,52.522,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.46,,,0.097,113.750,0.097,101.258,,,,,,,,
2023-03-01 16:03:29.800000,-71.089661,42.334862,-71.089660,42.334860,16:03:27,0,0,0.00,0.00,1,2,,,,,,,,,,120kHz,,,,,,,,25.14,,,,,-64.00,61.00,0.00,-6.09,,,,,,,,,0.00,7.41,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.60,4,4.00,,66,66.00,,0.082,57.837,1,1,0.082,53.303,,,,,,,,,,,,,,,,,,,0.000,55.475,0.000,51.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.45,,,0.082,113.313,0.082,104.421,,,,,0.000,3334.717,0,208002954
2023-03-01 16:03:29.900000,-71.089661,42.334862,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.61,-10.34,24.19,3,-65.61,-10.34,Serving Beam,-64.00,61.00,0.00,-5.88,,,369,-82.22,-10.52,370,-98.76,-14.83,0.00,11.69,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.31,4,4.00,,66,66.00,,0.061,56.904,1,1,0.061,49.651,371,2074999,27749.96,371_3,3,-77.30,-10.38,3,-77.30,-10.38,Serving Beam,,369,-82.30,-10.46,370,-102.05,-15.00,0.000,55.914,0.000,51.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.80,,,0.061,112.818,0.061,100.832,,,,,,,,
2023-03-01 16:03:30.000000,-71.089661,42.334862,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.61,-10.34,25.53,3,-65.61,-10.34,Serving Beam,-64.00,61.00,0.00,-5.78,-27.00,9.17,369,-82.06,-10.52,,,,0.00,6.41,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.27,4,4.00,1.04,66,66.00,6.22,0.064,56.266,1,1,0.064,52.517,371,2074999,27749.96,371_3,3,-77.30,-10.38,3,-77.30,-10.38,Serving Beam,-20.00,369,-82.30,-10.46,370,-102.05,-15.00,0.000,52.738,0.000,46.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.67,1.04,12.55,0.064,109.004,0.064,99.233,0.000,101.163,0.000,114.656,,,,
2023-03-01 16:03:30.100000,-71.089661,42.334862,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.42,,,,,-64.00,61.00,0.00,-6.29,,,,,,,,,0.00,10.39,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.22,4,4.00,,66,66.00,,0.100,56.253,1,1,0.100,50.006,,,,,,,,,,,,,,,,,,,0.000,54.414,0.000,49.888,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.15,,,0.100,110.666,0.100,99.894,,,,,,,,
2023-03-01 16:03:30.200000,-71.089661,42.334862,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.57,-10.34,24.09,3,-65.57,-10.34,Serving Beam,-64.00,61.00,0.00,-6.21,,,369,-82.23,-10.52,370,-101.04,-15.25,0.00,8.22,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.22,4,4.00,,66,65.12,,0.100,54.459,1,1,0.100,50.031,371,2074999,27749.96,371_3,3,-77.30,-10.38,3,-77.30,-10.38,Serving Beam,,369,-83.07,-10.34,370,-102.05,-15.00,0.000,54.942,0.000,49.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.03,,,0.100,109.401,0.100,99.162,,,,,,,,
2023-03-01 16:03:30.300000,-71.089661,42.334862,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.64,-10.36,24.42,3,-65.64,-10.36,Serving Beam,-64.00,61.00,0.00,-6.06,-27.00,,369,-82.45,-10.52,370,-101.04,-15.25,0.00,9.59,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.50,4,4.00,,66,65.56,,0.077,54.371,1,1,0.077,49.018,371,2074999,27749.96,371_3,3,-77.44,-10.36,3,-77.44,-10.36,Serving Beam,-20.00,369,-83.07,-10.34,370,-102.05,-15.00,0.000,58.252,0.000,51.841,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.93,,,0.077,112.622,0.077,100.859,,,,,0.000,3442.299,0,215143698
2023-03-01 16:03:30.400000,-71.089661,42.334862,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.11,,,,,-64.00,61.00,-0.10,-6.26,,,,,,,,,0.00,7.69,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.22,4,4.00,,66,65.26,,0.098,54.839,1,1,0.098,50.348,,,,,,,,,,,,,,,,,,,0.000,57.921,0.000,53.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.55,,,0.098,112.760,0.098,103.534,,,,,,,,
2023-03-01 16:03:30.500000,-71.089661,42.334862,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.66,-10.38,25.47,3,-65.66,-10.38,Serving Beam,-64.00,61.00,0.00,-6.24,,,369,-82.94,-10.52,370,-102.27,-16.34,0.00,11.39,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.71,4,4.00,,66,66.00,,0.100,56.737,1,1,0.100,49.907,371,2074999,27749.96,371_3,3,-77.44,-10.36,3,-77.44,-10.36,Serving Beam,,369,-83.07,-10.34,370,-102.05,-15.00,0.000,54.036,0.000,48.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.83,,,0.100,110.774,0.100,98.055,0.000,100.982,0.000,124.695,,,,
2023-03-01 16:03:30.600000,-71.089661,42.334862,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,26.09,,,,,-64.00,61.00,0.00,-6.22,-28.00,,,,,,,,0.00,7.89,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.09,4,4.00,,66,66.00,,0.100,54.456,1,1,0.100,49.785,,,,,,,,,,,,-21.00,,,,,,,0.000,57.298,0.000,51.828,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.50,,,0.100,111.754,0.100,101.613,,,,,,,,
2023-03-01 16:03:30.700000,-71.089661,42.334862,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.68,-10.38,23.59,3,-65.68,-10.38,Serving Beam,-64.00,61.00,0.00,-6.00,,,369,-82.78,-10.52,370,-101.77,-15.73,0.00,8.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.72,4,4.00,,66,66.00,,0.071,59.121,1,1,0.071,54.076,371,2074999,27749.96,371_3,3,-77.44,-10.36,3,-77.44,-10.36,Serving Beam,,369,-83.07,-10.34,370,-101.03,-14.30,0.000,60.293,0.000,55.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.95,,,0.071,119.414,0.071,109.134,,,,,,,,
2023-03-01 16:03:30.800000,-71.089661,42.334862,-71.089660,42.334860,16:03:28,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.74,-10.38,25.27,3,-65.74,-10.38,Serving Beam,-64.00,61.00,0.00,-6.06,,,369,-83.11,-10.63,370,-101.23,-15.29,0.00,8.33,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.89,4,4.00,,66,66.00,,0.065,54.800,1,1,0.065,49.822,371,2074999,27749.96,371_3,3,-77.44,-10.36,3,-77.44,-10.36,Serving Beam,,369,-83.11,-10.48,370,-101.03,-14.30,0.000,56.556,0.000,48.862,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.88,,,0.065,111.355,0.065,98.684,,,,,0.000,3425.027,0,214920462
2023-03-01 16:03:30.900000,-71.089661,42.334862,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,26.03,,,,,-64.00,61.00,0.00,-6.03,-28.00,,,,,,,,0.00,12.68,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.60,4,4.00,,66,66.00,,0.074,54.057,1,1,0.074,46.792,,,,,,,,,,,,-21.00,,,,,,,0.000,55.497,0.000,53.719,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.40,,,0.074,109.554,0.074,100.510,,,,,,,,
2023-03-01 16:03:31.000000,-71.089661,42.334862,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.72,-10.38,24.57,3,-65.72,-10.38,Serving Beam,-64.00,61.00,0.00,-6.32,,4.75,369,-82.99,-10.63,370,-103.13,-16.59,0.00,6.41,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.41,4,4.00,1.24,66,66.00,4.28,0.095,55.443,1,1,0.095,51.689,371,2074999,27749.96,371_3,3,-77.44,-10.36,3,-77.44,-10.36,Serving Beam,,369,-82.43,-10.44,370,-101.03,-14.30,0.000,53.142,0.000,50.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.85,1.24,8.62,0.095,108.585,0.095,101.769,0.000,102.019,0.000,123.311,,,,
2023-03-01 16:03:31.100000,-71.089661,42.334862,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.72,-10.38,25.42,3,-65.72,-10.38,Serving Beam,-64.00,61.00,0.00,-6.16,,,369,-82.44,-10.58,370,-103.56,-17.34,0.00,11.11,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.71,4,4.00,,66,66.00,,0.097,61.082,1,1,0.097,53.753,371,2074999,27749.96,371_3,3,-77.52,-10.37,3,-77.52,-10.37,Serving Beam,,369,-82.43,-10.44,,,,0.000,55.884,0.000,50.326,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.19,,,0.097,116.966,0.097,104.079,,,,,,,,
2023-03-01 16:03:31.200000,-71.089661,42.334862,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.02,,,,,-64.00,61.00,0.00,-6.03,,,,,,,,,0.00,8.57,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.23,4,4.00,,66,66.00,,0.063,52.764,1,1,0.063,47.847,,,,,,,,,,,,,,,,,,,0.000,53.854,0.000,48.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.63,,,0.063,106.619,0.063,96.593,,,,,,,,
2023-03-01 16:03:31.300000,-71.089661,42.334862,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.77,-10.38,25.50,3,-65.77,-10.38,Serving Beam,-64.00,61.00,0.00,-6.35,-28.00,,369,-82.49,-10.58,370,-101.83,-16.31,0.00,9.88,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.59,4,4.00,,66,66.00,,0.097,55.793,1,1,0.097,50.053,371,2074999,27749.96,371_3,3,-77.52,-10.37,3,-77.52,-10.37,Serving Beam,-21.00,369,-82.43,-10.44,,,,0.000,55.660,0.000,49.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.43,,,0.097,111.453,0.097,99.232,,,,,0.000,3403.099,0,211842894
2023-03-01 16:03:31.400000,-71.089661,42.334862,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,26.37,,,,,-64.00,61.00,0.00,-6.05,,,,,,,,,0.00,7.04,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.35,4,4.00,,66,66.00,,0.100,54.062,1,1,0.100,50.077,,,,,,,,,,,,,,,,,,,0.000,57.830,0.000,52.946,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.53,,,0.100,111.892,0.100,103.023,,,,,,,,
2023-03-01 16:03:31.500000,-71.089661,42.334862,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.78,-10.38,23.73,3,-65.78,-10.38,Serving Beam,-64.00,61.00,0.00,-6.29,,,369,-82.73,-10.53,370,-100.43,-14.81,0.00,9.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.68,4,4.00,,66,66.00,,0.087,73.149,1,1,0.087,66.117,371,2074999,27749.96,371_3,3,-77.52,-10.37,3,-77.52,-10.37,Serving Beam,,369,-82.43,-10.44,370,-102.39,-15.30,0.000,78.453,0.000,70.992,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.00,,,0.087,151.602,0.087,137.110,0.017,95.524,0.023,96.193,,,,
2023-03-01 16:03:31.600000,-71.089661,42.334862,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.68,-10.34,25.91,3,-65.68,-10.34,Serving Beam,-64.00,61.00,-0.48,-6.00,-28.00,,369,-83.09,-10.55,370,-100.01,-14.92,0.00,22.22,2,2.00,2,2.00,2x2_MIMO,SMDL,0,1.19,22,22.14,4,4.00,,66,53.33,,0.081,14.286,1,1,0.081,11.177,371,2074999,27749.96,371_3,3,-77.52,-10.37,3,-77.52,-10.37,Serving Beam,-21.00,369,-82.43,-10.44,370,-102.39,-15.30,0.000,14.324,0.000,11.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,21.21,,,0.081,28.610,0.081,22.437,,,,,,,,
2023-03-01 16:03:31.700000,-71.089661,42.334862,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.21,,,,,-64.00,61.00,-8.00,-5.69,,,,,,,,,0.00,0.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,4.00,21,21.00,4,4.00,,8,8.00,,0.153,0.590,1,1,0.153,0.590,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL NonCA,0.00,0.00,,,0.153,0.590,0.153,0.590,,,,,,,,
2023-03-01 16:03:31.800000,-71.089661,42.334862,-71.089660,42.334860,16:03:29,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.68,-10.34,23.19,3,-65.68,-10.34,Serving Beam,-64.00,61.00,-7.33,-5.58,,,369,-83.25,-10.56,370,-98.90,-14.49,0.00,0.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,1.67,22,21.67,4,4.00,,8,8.00,,0.052,0.299,1,1,0.052,0.299,371,2074999,27749.96,371_3,3,-77.52,-10.37,3,-77.52,-10.37,Serving Beam,,369,-84.25,-10.54,370,-102.39,-15.30,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL NonCA,0.00,0.00,,,0.052,0.299,0.052,0.299,,,,,0.012,1088.842,778,68052631
2023-03-01 16:03:31.900000,-71.089661,42.334862,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.74,-10.36,25.36,3,-65.74,-10.36,Serving Beam,-64.00,61.00,-7.00,-5.79,-27.00,,369,-83.46,-10.58,370,-99.49,-14.92,0.00,0.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,6.50,22,22.00,4,4.00,,8,8.00,,0.200,0.340,1,1,0.200,0.340,371,2074999,27749.96,371_3,3,-77.58,-10.36,3,-77.58,-10.36,Serving Beam,-20.00,369,-84.25,-10.54,370,-102.39,-15.30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL NonCA,0.00,0.00,,,0.200,0.340,0.200,0.340,,,,,,,,
2023-03-01 16:03:32.000000,-71.089661,42.334858,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,120kHz,,,,,,,,25.27,,,,,-64.00,61.00,,-5.00,,-4.99,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.015,,,,
2023-03-01 16:03:32.100000,-71.089661,42.334858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:03:32.300000,-71.089661,42.334854,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.48,-10.37,,3,-65.48,-10.37,Serving Beam,-64.00,61.00,,-5.00,,,369,-83.63,-10.55,370,-99.52,-14.88,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,371,2074999,27749.96,371_3,3,-77.58,-10.36,3,-77.58,-10.36,Serving Beam,,369,-84.25,-10.54,370,-102.39,-15.30,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,0.011,0.009,677,580
2023-03-01 16:03:32.400000,-71.089661,42.334854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:03:32.500000,-71.089661,42.334854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,
