TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,Event LTE Events,Event 5G-NR/LTE Events,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Subcarrier Spacing,5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 DL BLER [%],5G KPI SCell[1] Layer1 DL Layer Num (Mode),5G KPI SCell[1] Layer1 DL Layer Num (Avg),5G KPI SCell[1] Layer1 DL MIMO,5G KPI SCell[1] Layer1 DL MCS (Mode),5G KPI SCell[1] Layer1 DL MCS (Avg),5G KPI SCell[1] Layer1 DL RB Num (Mode),5G KPI SCell[1] Layer1 DL RB Num (Avg),5G KPI SCell[1] Layer1 DL RB Num (Including 0),5G KPI SCell[1] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer1 DL BWP ID,5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-01 15:40:31.500000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.39,,,,,-65.00,62.00,-0.95,-5.03,,,,,,,,,0.00,7.06,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,24,23.78,4,4.00,,66,55.27,,0.065,59.418,1,1,0.065,55.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,32.948,,0.000,30.694,DL NonCA,UL 2CA,0.00,6.92,,,0.065,92.366,0.065,86.625,0.000,75.461,0.000,76.424,,,,
2023-03-01 15:40:31.600000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.74,-10.36,25.20,3,-66.74,-10.36,Serving Beam,-65.76,62.00,-0.72,-4.97,,,369,-80.36,-10.40,370,-102.39,-16.10,0.00,11.97,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,24,24.04,4,4.00,,66,56.86,,0.061,91.257,1,1,0.061,81.550,371,2074999,27749.96,,371_3,3,-80.59,-10.37,3,-80.59,-10.37,Serving Beam,,369,-83.41,-10.47,370,-103.45,-15.95,,,,,,,,,,0.000,4.836,,0.000,4.651,DL NonCA,UL 2CA,0.00,12.10,,,0.061,96.092,0.061,86.201,,,,,0.000,76.382,0,4783428
2023-03-01 15:40:31.700000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.90,-10.34,24.47,3,-66.90,-10.34,Serving Beam,-65.25,62.40,-1.08,-5.09,-15.00,,369,-80.21,-10.43,370,-102.59,-16.45,0.00,6.85,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,24,24.00,4,4.00,,66,49.27,,0.106,56.489,1,1,0.106,54.004,371,2074999,27749.96,,371_3,3,-80.59,-10.37,3,-80.59,-10.37,Serving Beam,-9.00,369,-83.41,-10.47,370,-103.45,-15.95,,,,,,,,,,0.000,35.421,,0.000,31.282,DL NonCA,UL 2CA,0.00,9.57,,,0.106,91.910,0.106,85.286,,,,,,,,
2023-03-01 15:40:31.800000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,26.58,,,,,-66.00,63.00,-0.57,-4.31,,,,,,,,,0.00,10.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,24,24.44,4,4.00,,66,54.91,,0.077,65.506,1,1,0.077,58.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,40.168,,0.000,36.994,DL NonCA,UL 2CA,0.00,9.03,,,0.077,105.674,0.077,95.419,,,,,,,,
2023-03-01 15:40:31.900000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.23,-10.35,24.66,3,-67.23,-10.35,Serving Beam,-66.00,63.00,-0.35,-4.09,,,369,-80.80,-10.48,370,-107.70,-17.27,0.00,7.89,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,24,24.37,4,4.00,,66,51.55,,0.093,57.370,1,1,0.093,53.536,371,2074999,27749.96,,371_3,3,-80.59,-10.37,3,-80.59,-10.37,Serving Beam,,369,-83.41,-10.47,370,-103.57,-13.91,,,,,,,,,,0.000,38.811,,0.000,33.808,DL NonCA,UL 2CA,0.00,10.24,,,0.093,96.182,0.093,87.344,,,,,,,,
2023-03-01 15:40:32.000000,-71.089951,42.334621,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,,,120kHz,,,,,,,,24.45,,,,,-66.00,63.00,-0.29,-4.17,-15.00,0.97,,,,,,,0.00,5.06,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,24.63,4,4.00,0.82,66,53.27,6.27,0.092,59.853,1,1,0.092,56.703,,,,,,,,,,,,,-10.00,,,,,,,,,,,,,,,,0.000,38.411,,0.000,36.938,DL NonCA,UL 2CA,0.00,5.15,0.82,8.35,0.092,98.264,0.092,93.641,0.000,75.953,0.000,76.603,,,,
2023-03-01 15:40:32.100000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.22,-10.35,25.46,3,-67.22,-10.35,Serving Beam,-65.75,63.00,-0.38,-4.09,,,369,-81.16,-10.45,370,-107.66,-17.22,0.00,13.83,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.04,4,4.00,,66,56.27,,0.065,87.753,1,1,0.065,76.422,371,2074999,27749.96,,371_3,3,-80.59,-10.37,3,-80.59,-10.37,Serving Beam,,369,-83.41,-10.47,370,-103.57,-13.91,,,,,,,,,,0.000,,,0.000,,DL NonCA,UL NonCA,0.00,13.83,,,0.065,87.753,0.065,76.422,,,,,0.000,76.351,0,4762368
2023-03-01 15:40:32.200000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.10,-10.36,23.93,3,-67.10,-10.36,Serving Beam,-66.00,63.00,-0.23,-4.04,,,369,-81.22,-10.46,370,-107.38,-18.61,0.00,6.67,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,24.65,4,4.00,,66,52.36,,0.077,70.665,1,1,0.077,66.745,371,2074999,27749.96,,371_3,3,-80.59,-10.37,3,-80.59,-10.37,Serving Beam,,369,-84.13,-10.75,370,-103.57,-13.91,,,,,,,,,,0.000,29.299,,0.000,27.269,DL NonCA,UL 2CA,0.00,6.71,,,0.077,99.964,0.077,94.014,,,,,,,,
2023-03-01 15:40:32.300000,-71.089951,42.334621,-71.089950,42.334620,15:40:32,0,0,0.00,0.00,1,2,,,,,,,,,,,,120kHz,,,,,,,,26.14,,,,,-66.00,63.00,-0.15,-4.03,-30.00,,,,,,,,0.00,9.09,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.00,4,4.00,,66,54.47,,0.082,89.368,1,1,0.082,82.272,,,,,,,,,,,,,-25.00,,,,,,,,,,,,,,,,0.000,0.000,,0.000,0.000,DL NonCA,UL NonCA,0.00,9.09,,,0.082,89.368,0.082,82.272,,,,,,,,
2023-03-01 15:40:32.400000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.28,-10.36,25.34,3,-67.28,-10.36,Serving Beam,-66.00,63.00,-0.48,-4.06,,,369,-80.97,-10.41,370,-106.48,-18.57,0.00,7.69,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.00,4,4.00,,66,51.36,,0.077,63.933,1,1,0.077,60.243,371,2074999,27749.96,,371_3,3,-80.43,-10.36,3,-80.43,-10.36,Serving Beam,,369,-85.69,-10.58,370,-103.57,-13.91,,,,,,,,,,0.000,32.016,,0.000,30.614,DL NonCA,UL 2CA,0.00,7.56,,,0.077,95.949,0.077,90.856,,,,,,,,
2023-03-01 15:40:32.500000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.26,-10.36,24.65,3,-67.26,-10.36,Serving Beam,-65.67,63.00,-0.60,-4.09,,,369,-80.98,-10.40,370,-106.09,-18.20,0.00,7.84,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.24,4,4.00,,66,51.53,,0.070,77.046,1,1,0.070,74.150,371,2074999,27749.96,,371_3,3,-80.43,-10.36,3,-80.43,-10.36,Serving Beam,,369,-85.69,-10.58,370,-103.57,-13.91,,,,,,,,,,0.000,4.081,,0.000,4.081,DL NonCA,UL 2CA,0.00,7.41,,,0.070,81.127,0.070,78.231,0.000,75.611,0.000,76.400,,,,
2023-03-01 15:40:32.600000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.40,,,,,-65.55,63.00,-0.92,-4.03,-30.00,,,,,,,,0.00,8.89,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,25.65,4,4.00,,66,47.93,,0.078,63.985,1,1,0.078,60.394,,,,,,,,,,,,,-26.00,,,,,,,,,,,,,,,,0.000,29.461,,0.000,26.878,DL NonCA,UL 2CA,0.00,8.89,,,0.078,93.446,0.078,87.272,,,,,0.000,76.696,0,4803084
2023-03-01 15:40:32.700000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.13,-10.36,25.31,3,-67.13,-10.36,Serving Beam,-66.00,63.00,-0.31,-4.03,,,369,-81.18,-10.40,370,-107.05,-18.84,0.00,12.50,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.16,4,4.00,,66,55.44,,0.074,67.458,1,1,0.074,59.978,371,2074999,27749.96,,371_3,3,-80.43,-10.36,3,-80.43,-10.36,Serving Beam,,369,-85.69,-10.58,370,-103.53,-14.34,,,,,,,,,,0.000,39.194,,0.000,34.998,DL NonCA,UL 2CA,0.00,12.12,,,0.074,106.652,0.074,94.976,,,,,,,,
2023-03-01 15:40:32.800000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.56,,,,,-66.00,63.00,0.27,-4.03,,,,,,,,,0.00,9.43,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,24.80,4,4.00,,66,57.78,,0.082,88.239,1,1,0.082,80.220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,2.274,,0.000,1.414,DL NonCA,UL 2CA,0.00,10.09,,,0.082,90.513,0.082,81.634,,,,,,,,
2023-03-01 15:40:32.900000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.23,-10.35,25.80,3,-67.23,-10.35,Serving Beam,-66.00,63.00,-0.59,-4.11,-30.00,,369,-81.11,-10.39,370,-109.29,-17.66,0.00,8.79,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,24.93,4,4.00,,66,49.97,,0.092,63.793,1,1,0.092,58.560,371,2074999,27749.96,,371_3,3,-80.43,-10.36,3,-80.43,-10.36,Serving Beam,-26.00,369,-85.69,-10.58,370,-103.53,-14.34,,,,,,,,,,0.000,30.353,,0.000,29.543,DL NonCA,UL 2CA,0.00,7.35,,,0.092,94.146,0.092,88.103,,,,,,,,
2023-03-01 15:40:33.000000,-71.089951,42.334621,,,,,,,,,,,5G-NR_NSA(2CA),,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.39,-10.35,25.35,3,-67.39,-10.35,Serving Beam,-66.00,63.00,-0.05,-4.17,,0.33,369,-80.83,-10.43,370,-108.96,-17.81,0.00,8.57,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,24,24.45,4,4.00,1.03,66,55.66,6.51,0.089,82.055,1,1,0.089,76.852,371,2074999,27749.96,,371_3,3,-80.43,-10.36,3,-80.43,-10.36,Serving Beam,,369,-85.05,-10.52,370,-103.53,-14.34,,,,,,,,,,0.000,0.774,,0.000,0.774,DL NonCA,UL 2CA,0.00,8.49,1.03,8.26,0.089,82.829,0.089,77.626,0.000,76.005,0.000,76.556,,,,
2023-03-01 15:40:33.100000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.39,,,,,-66.00,63.00,-0.29,-4.14,,,,,,,,,0.00,9.40,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,24.75,4,4.00,,66,52.78,,0.070,89.350,1,1,0.070,82.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,DL NonCA,UL NonCA,0.00,9.40,,,0.070,89.350,0.070,82.955,,,,,0.000,76.508,0,4772196
2023-03-01 15:40:33.200000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.32,-10.35,23.94,3,-67.32,-10.35,Serving Beam,-65.85,63.00,-0.18,-4.15,,,369,-80.73,-10.41,,,,0.00,7.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,24.98,4,4.00,,66,55.38,,0.090,80.599,1,1,0.090,75.069,371,2074999,27749.96,,371_3,3,-80.54,-10.42,3,-80.54,-10.42,Serving Beam,,369,-84.35,-10.66,370,-101.44,-15.29,,,,,,,,,,0.000,,,0.000,,DL NonCA,UL NonCA,0.00,7.00,,,0.090,80.599,0.090,75.069,,,,,,,,
2023-03-01 15:40:33.300000,-71.089951,42.334621,-71.089950,42.334620,15:40:33,0,0,0.00,0.00,1,2,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.96,-10.37,24.32,3,-66.96,-10.37,Serving Beam,-65.00,62.60,-0.43,-4.34,-30.00,,369,-80.84,-10.40,,,,0.00,9.41,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.04,4,4.00,,66,53.15,,0.093,66.376,1,1,0.093,61.650,371,2074999,27749.96,,371_3,3,-80.46,-10.34,3,-80.46,-10.34,Serving Beam,-26.00,369,-84.35,-10.66,370,-101.44,-15.29,,,,,,,,,,0.000,30.784,,0.000,27.116,DL NonCA,UL 2CA,0.00,9.60,,,0.093,97.159,0.093,88.766,,,,,,,,
2023-03-01 15:40:33.400000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.18,,,,,-65.00,62.00,-0.91,-5.00,,,,,,,,,0.00,11.84,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,24.76,4,4.00,,66,56.74,,0.075,67.571,1,1,0.075,60.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,38.216,,0.000,33.888,DL NonCA,UL 2CA,0.00,11.57,,,0.075,105.786,0.075,94.829,,,,,,,,
2023-03-01 15:40:33.500000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.61,-10.37,24.99,3,-66.61,-10.37,Serving Beam,-65.00,62.00,-1.02,-5.26,,,369,-80.91,-10.44,370,-102.74,-17.42,0.00,9.57,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,24,24.38,4,4.00,,66,56.18,,0.086,82.928,1,1,0.086,75.815,371,2074999,27749.96,,371_3,3,-80.46,-10.34,3,-80.46,-10.34,Serving Beam,,369,-84.35,-10.66,370,-101.44,-15.29,,,,,,,,,,0.000,3.194,,0.000,2.950,DL NonCA,UL 2CA,0.00,9.92,,,0.086,86.122,0.086,78.765,0.000,75.530,0.000,76.604,,,,
2023-03-01 15:40:33.600000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-65.00,62.00,-0.99,-5.06,-30.00,,,,,,,,0.00,8.24,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,24.60,4,4.00,,66,51.05,,0.092,63.998,1,1,0.092,59.333,,,,,,,,,,,,,-26.00,,,,,,,,,,,,,,,,0.000,32.837,,0.000,31.174,DL NonCA,UL 2CA,0.00,7.03,,,0.092,96.835,0.092,90.507,,,,,0.000,76.382,0,4783428
2023-03-01 15:40:33.700000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.52,-10.37,25.72,3,-66.52,-10.37,Serving Beam,-65.00,62.00,-1.10,-5.09,,,369,-80.46,-10.42,370,-100.31,-17.55,0.00,9.64,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,24.61,4,4.00,,66,50.75,,0.071,60.756,1,1,0.071,56.013,371,2074999,27749.96,,371_3,3,-80.46,-10.34,3,-80.46,-10.34,Serving Beam,,369,-84.35,-10.66,370,-101.44,-15.29,,,,,,,,,,0.000,34.117,,0.000,31.224,DL NonCA,UL 2CA,0.00,10.53,,,0.071,94.873,0.071,87.237,,,,,,,,
2023-03-01 15:40:33.800000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.45,-10.37,26.13,3,-66.45,-10.37,Serving Beam,-65.00,62.00,-1.57,-5.14,,,369,-80.70,-10.48,370,-99.73,-17.70,0.00,8.54,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,24,24.37,4,4.00,,66,50.59,,0.100,57.812,1,1,0.100,53.823,371,2074999,27749.96,,371_3,3,-80.46,-10.34,3,-80.46,-10.34,Serving Beam,,369,-84.35,-10.66,370,-101.44,-15.29,,,,,,,,,,0.000,34.713,,0.000,32.992,DL NonCA,UL 2CA,0.00,6.92,,,0.100,92.524,0.100,86.815,,,,,,,,
2023-03-01 15:40:33.900000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,26.35,,,,,-64.20,62.00,-0.82,-5.14,-25.00,,,,,,,,0.00,9.09,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,24.82,4,4.00,,66,57.05,,0.087,90.318,1,1,0.087,81.901,,,,,,,,,,,,,-21.00,,,,,,,,,,,,,,,,0.000,5.162,,0.000,5.162,DL NonCA,UL 2CA,0.00,8.62,,,0.087,95.481,0.087,87.063,,,,,,,,
2023-03-01 15:40:34.000000,-71.089951,42.334621,,,,,,,,,,,5G-NR_NSA(2CA),,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.20,-10.37,25.27,3,-66.20,-10.37,Serving Beam,-65.00,62.00,-0.83,-4.97,,0.24,369,-81.48,-10.45,370,-99.22,-18.27,0.00,10.34,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.00,4,4.00,0.74,66,53.35,6.33,0.056,90.701,1,1,0.056,82.611,371,2074999,27749.96,,371_3,3,-78.75,-10.39,3,-78.75,-10.39,Serving Beam,,369,-85.02,-10.49,370,-108.06,-20.70,,,,,,,,,,0.000,,,0.000,,DL NonCA,UL NonCA,0.00,10.34,0.74,8.58,0.056,90.701,0.056,82.611,0.000,76.457,0.000,76.445,,,,
2023-03-01 15:40:34.100000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.15,-10.37,26.33,3,-66.15,-10.37,Serving Beam,-65.00,62.00,-1.40,-5.12,,,369,-81.34,-10.38,370,-99.93,-18.67,0.00,8.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,24.97,4,4.00,,66,50.43,,0.086,57.159,1,1,0.086,53.186,371,2074999,27749.96,,371_3,3,-78.75,-10.39,3,-78.75,-10.39,Serving Beam,,369,-85.02,-10.49,370,-108.06,-20.70,,,,,,,,,,0.000,33.424,,0.000,30.253,DL NonCA,UL 2CA,0.00,10.32,,,0.086,90.583,0.086,83.439,,,,,0.000,76.508,0,4772196
2023-03-01 15:40:34.200000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.59,,,,,-65.00,62.00,-0.62,-5.21,,,,,,,,,0.00,6.02,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.00,4,4.00,,66,55.65,,0.079,67.170,1,1,0.079,62.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,38.661,,0.000,35.545,DL NonCA,UL 2CA,0.00,7.14,,,0.079,105.831,0.079,98.399,,,,,,,,
2023-03-01 15:40:34.300000,-71.089951,42.334621,-71.089950,42.334620,15:40:34,0,0,0.00,0.00,1,2,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.20,-10.37,24.60,3,-66.20,-10.37,Serving Beam,-65.00,62.00,-1.26,-5.14,-25.00,,369,-81.63,-10.38,370,-99.46,-18.22,0.00,13.16,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.00,4,4.00,,66,50.39,,0.097,57.719,1,1,0.097,51.818,371,2074999,27749.96,,371_3,3,-78.75,-10.39,3,-78.75,-10.39,Serving Beam,-22.00,369,-85.02,-10.49,370,-108.06,-20.70,,,,,,,,,,0.000,31.525,,0.000,28.815,DL NonCA,UL 2CA,0.00,12.10,,,0.097,89.244,0.097,80.633,,,,,,,,
2023-03-01 15:40:34.400000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.85,,,,,-65.00,62.00,-0.96,-5.11,,,,,,,,,0.00,9.09,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,24.83,4,4.00,,66,55.45,,0.060,85.940,1,1,0.060,78.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,3.986,,0.000,3.986,DL NonCA,UL 2CA,0.00,8.62,,,0.060,89.926,0.060,82.564,,,,,,,,
2023-03-01 15:40:34.500000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.16,-10.35,24.84,3,-66.16,-10.35,Serving Beam,-65.00,62.00,-1.04,-5.09,,,369,-82.01,-10.45,370,-98.95,-17.95,0.00,8.70,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,24.98,4,4.00,,66,52.03,,0.086,67.895,1,1,0.086,62.629,371,2074999,27749.96,,371_3,3,-78.75,-10.39,3,-78.75,-10.39,Serving Beam,,369,-85.02,-10.49,,,,,,,,,,,,,0.000,28.337,,0.000,26.763,DL NonCA,UL 2CA,0.00,8.15,,,0.086,96.232,0.086,89.392,0.000,75.609,0.000,76.512,,,,
2023-03-01 15:40:34.600000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.13,-10.35,24.87,3,-66.13,-10.35,Serving Beam,-65.00,62.00,-1.02,-5.11,-14.00,,369,-81.91,-10.51,370,-98.74,-18.08,0.00,8.18,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,24.98,4,4.00,,66,54.55,,0.100,85.671,1,1,0.100,78.601,371,2074999,27749.96,,371_3,3,-78.75,-10.39,3,-78.75,-10.39,Serving Beam,-11.00,369,-84.59,-10.55,370,-104.42,-17.20,,,,,,,,,,0.000,3.767,,0.000,3.767,DL NonCA,UL 2CA,0.00,7.83,,,0.100,89.439,0.100,82.368,,,,,0.000,76.853,0,4812912
