TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-01 15:46:53.100000,-71.089951,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.69,-10.39,24.57,3,-65.69,-10.39,Serving Beam,-64.00,61.00,0.00,-6.14,-28.00,,369,-80.03,-10.44,370,-102.41,-15.77,0.00,8.84,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,18,17.99,4,4.00,,66,65.35,,0.092,82.508,1,1,0.092,74.944,371,2074999,27749.96,371_3,3,-77.00,-10.35,3,-77.00,-10.35,Serving Beam,-21.00,369,-83.12,-10.58,370,-102.18,-15.84,86.819,78.739,DL NonCA,UL 2CA,0.00,8.84,,,0.092,169.327,0.092,153.683,,,,,0.000,3544.968,0,221117364
2023-03-01 15:46:53.200000,-71.089951,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.62,-10.39,22.83,3,-65.62,-10.39,Serving Beam,-64.00,61.00,0.00,-6.19,,,369,-80.22,-10.44,370,-102.45,-16.47,0.00,9.80,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,18,18.02,4,4.00,,66,65.50,,0.086,82.651,1,1,0.086,74.362,371,2074999,27749.96,371_3,3,-77.00,-10.35,3,-77.00,-10.35,Serving Beam,,369,-83.12,-10.58,370,-102.18,-15.84,83.503,76.986,DL NonCA,UL 2CA,0.00,8.50,,,0.086,166.154,0.086,151.347,,,,,,,,
2023-03-01 15:46:53.300000,-71.089951,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.64,,,,,-64.00,61.00,0.00,-5.91,,,,,,,,,0.00,8.33,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,18.90,4,4.00,,66,65.79,,0.062,89.876,1,1,0.062,82.020,,,,,,,,,,,,,,,,,,,87.386,78.515,DL NonCA,UL 2CA,0.00,8.97,,,0.062,177.262,0.062,160.535,,,,,,,,
2023-03-01 15:46:53.400000,-71.089951,42.334660,-71.089950,42.334660,15:46:53,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.83,-10.39,23.19,3,-65.83,-10.39,Serving Beam,-64.00,61.00,0.00,-5.83,-28.00,,369,-80.44,-10.42,,,,0.00,10.14,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.02,4,4.00,,66,66.00,,0.060,92.984,1,1,0.060,83.088,371,2074999,27749.96,371_3,3,-77.00,-10.35,3,-77.00,-10.35,Serving Beam,-21.00,369,-83.12,-10.58,,,,85.914,77.067,DL NonCA,UL 2CA,0.00,9.80,,,0.060,178.898,0.060,160.155,,,,,,,,
2023-03-01 15:46:53.500000,-71.089951,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.86,,,,,-64.00,61.00,0.00,-6.31,,,,,,,,,0.00,9.20,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.00,4,4.00,,66,66.00,,0.105,91.497,1,1,0.105,82.513,,,,,,,,,,,,,,,,,,,83.634,75.666,DL NonCA,UL 2CA,0.00,8.90,,,0.105,175.132,0.105,158.179,0.000,157.196,0.000,202.626,,,,
2023-03-01 15:46:53.600000,-71.089951,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.88,-10.39,22.74,3,-65.88,-10.39,Serving Beam,-64.80,61.00,0.00,-6.24,,,369,-80.42,-10.42,,,,0.00,9.87,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,18,18.38,4,4.00,,66,66.00,,0.100,86.137,1,1,0.100,77.130,371,2074999,27749.96,371_3,3,-77.00,-10.35,3,-77.00,-10.35,Serving Beam,,369,-82.92,-10.50,,,,83.339,75.633,DL NonCA,UL 2CA,0.00,9.21,,,0.100,169.476,0.100,152.763,,,,,0.000,3388.964,0,211810248
2023-03-01 15:46:53.700000,-71.089951,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.97,-10.39,23.78,3,-65.97,-10.39,Serving Beam,-64.00,61.00,0.00,-6.16,,,369,-80.48,-10.39,370,-101.88,-16.80,0.00,8.16,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,18,18.24,4,4.00,,66,66.00,,0.086,85.805,1,1,0.086,78.546,371,2074999,27749.96,371_3,3,-77.16,-10.39,3,-77.16,-10.39,Serving Beam,,369,-82.92,-10.50,370,-99.40,-13.99,84.747,76.647,DL NonCA,UL 2CA,0.00,8.50,,,0.086,170.553,0.086,155.193,,,,,,,,
2023-03-01 15:46:53.800000,-71.089951,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.42,,,,,-64.00,61.00,0.00,-6.27,-28.00,,,,,,,,0.00,8.33,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.08,4,4.00,,66,66.00,,0.100,90.830,1,1,0.100,82.765,,,,,,,,,,,,-21.00,,,,,,,80.329,73.220,DL NonCA,UL 2CA,0.00,8.33,,,0.100,171.159,0.100,155.985,,,,,,,,
2023-03-01 15:46:53.900000,-71.089951,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.91,-10.39,23.11,3,-65.91,-10.39,Serving Beam,-64.70,61.00,0.00,-6.19,,,369,-80.13,-10.39,370,-100.66,-15.71,0.00,7.79,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.07,4,4.00,,66,66.00,,0.100,93.565,1,1,0.100,85.741,371,2074999,27749.96,371_3,3,-77.16,-10.39,3,-77.16,-10.39,Serving Beam,,369,-82.92,-10.50,370,-99.40,-13.99,84.352,75.959,DL NonCA,UL 2CA,0.00,8.44,,,0.100,177.917,0.100,161.700,,,,,,,,
2023-03-01 15:46:54.000000,-71.089951,42.334660,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.12,-10.38,21.61,3,-66.12,-10.38,Serving Beam,-65.00,62.00,0.56,-5.68,,11.82,369,-80.20,-10.41,370,-100.92,-16.44,0.00,10.39,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.15,4,4.00,1.12,66,65.90,12.58,0.097,93.981,1,1,0.097,83.658,371,2074999,27749.96,371_3,3,-77.16,-10.39,3,-77.16,-10.39,Serving Beam,,369,-82.92,-10.50,370,-99.40,-13.99,85.214,75.551,DL NonCA,UL 2CA,0.00,10.39,1.12,25.16,0.097,179.195,0.097,159.208,0.000,159.699,0.000,205.838,,,,
2023-03-01 15:46:54.100000,-71.089951,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.26,,,,,-65.00,62.00,1.00,-5.22,-28.00,,,,,,,,0.00,10.32,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.30,4,4.00,,66,66.00,,0.094,91.940,1,1,0.094,82.877,,,,,,,,,,,,-21.00,,,,,,,82.699,74.930,DL NonCA,UL 2CA,0.00,9.52,,,0.094,174.639,0.094,157.807,,,,,0.000,3494.632,0,218851308
2023-03-01 15:46:54.200000,-71.089951,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.40,-10.36,24.06,3,-66.40,-10.36,Serving Beam,-65.00,62.00,1.00,-5.26,,,369,-80.77,-10.41,370,-100.73,-15.61,0.00,8.99,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.29,4,4.00,,66,66.00,,0.095,93.582,1,1,0.095,85.265,371,2074999,27749.96,371_3,3,-77.16,-10.39,3,-77.16,-10.39,Serving Beam,,369,-82.92,-10.50,370,-99.40,-13.99,82.875,74.562,DL NonCA,UL 2CA,0.00,9.27,,,0.095,176.457,0.095,159.827,,,,,,,,
2023-03-01 15:46:54.300000,-71.089951,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.55,,,,,-65.00,62.00,1.00,-5.09,,,,,,,,,0.00,8.55,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.13,4,4.00,,66,66.00,,0.058,92.058,1,1,0.058,84.100,,,,,,,,,,,,,,,,,,,83.000,75.397,DL NonCA,UL 2CA,0.00,8.55,,,0.058,175.058,0.058,159.497,,,,,,,,
2023-03-01 15:46:54.400000,-71.089951,42.334660,-71.089950,42.334660,15:46:54,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.59,-10.38,22.97,3,-66.59,-10.38,Serving Beam,-65.00,62.00,1.00,-5.00,-28.00,,369,-81.73,-10.46,370,-102.32,-15.99,0.00,8.55,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.24,4,4.00,,66,66.00,,0.058,92.820,1,1,0.058,84.862,371,2074999,27749.96,371_3,3,-77.16,-10.39,3,-77.16,-10.39,Serving Beam,-21.00,369,-84.92,-10.52,370,-99.40,-13.99,83.687,74.711,DL NonCA,UL 2CA,0.00,9.21,,,0.058,176.507,0.058,159.573,,,,,,,,
2023-03-01 15:46:54.500000,-71.089951,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.62,-10.38,23.69,3,-66.62,-10.38,Serving Beam,-65.00,62.00,1.00,-5.25,,,369,-83.09,-10.51,370,-102.59,-14.88,0.00,8.55,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,19.73,4,4.00,,66,66.00,,0.100,99.572,1,1,0.100,91.272,371,2074999,27749.96,371_3,3,-77.50,-10.36,3,-77.50,-10.36,Serving Beam,,369,-84.92,-10.52,370,-100.16,-15.87,86.104,78.136,DL NonCA,UL 2CA,0.00,8.55,,,0.100,185.676,0.100,169.409,0.000,168.218,0.000,219.178,,,,
2023-03-01 15:46:54.600000,-71.089951,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.80,,,,,-65.00,62.00,1.00,-5.26,,,,,,,,,0.00,9.66,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,20.08,4,4.00,,66,66.00,,0.095,100.475,1,1,0.095,90.406,,,,,,,,,,,,,,,,,,,83.410,75.562,DL NonCA,UL 2CA,0.00,9.31,,,0.095,183.885,0.095,165.967,,,,,0.000,3392.852,0,211629132
2023-03-01 15:46:54.700000,-71.089951,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.76,-10.35,23.16,3,-66.76,-10.35,Serving Beam,-65.00,62.00,1.00,-5.15,-28.00,,369,-84.38,-10.47,370,-102.01,-16.24,0.00,9.70,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,20.09,4,4.00,,66,66.00,,0.089,103.370,1,1,0.089,92.704,371,2074999,27749.96,371_3,3,-77.50,-10.36,3,-77.50,-10.36,Serving Beam,-21.00,369,-84.92,-10.52,370,-100.16,-15.87,86.566,76.901,DL NonCA,UL 2CA,0.00,10.00,,,0.089,189.936,0.089,169.605,,,,,,,,
2023-03-01 15:46:54.800000,-71.089951,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.63,-10.35,,3,-66.63,-10.35,Serving Beam,-65.00,62.00,1.00,-5.29,,,369,-84.46,-10.47,370,-101.47,-15.87,0.00,9.15,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,20.10,4,4.00,,66,66.00,,0.095,102.722,1,1,0.095,92.669,371,2074999,27749.96,371_3,3,-77.50,-10.36,3,-77.50,-10.36,Serving Beam,,369,-84.92,-10.52,370,-100.16,-15.87,91.180,83.057,DL NonCA,UL 2CA,0.00,8.82,,,0.095,193.902,0.095,175.725,,,,,,,,
2023-03-01 15:46:54.900000,-71.089951,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.08,,,,,-65.00,62.00,1.00,-5.29,,,,,,,,,0.00,8.97,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,20.10,4,4.00,,66,66.00,,0.092,100.078,1,1,0.092,90.273,,,,,,,,,,,,,,,,,,,89.571,80.397,DL NonCA,UL 2CA,0.00,9.31,,,0.092,189.648,0.092,170.670,,,,,,,,
2023-03-01 15:46:55.000000,-71.089951,42.334660,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.37,-10.36,25.01,3,-66.37,-10.36,Serving Beam,-64.48,62.00,1.00,-5.17,-28.00,10.23,369,-84.10,-10.44,370,-103.82,-17.91,0.00,9.43,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,20.34,4,4.00,1.13,66,65.95,12.56,0.105,104.003,1,1,0.105,93.445,371,2074999,27749.96,371_3,3,-77.50,-10.36,3,-77.50,-10.36,Serving Beam,-21.00,369,-84.92,-10.52,,,,88.768,80.630,DL NonCA,UL 2CA,0.00,9.12,1.13,25.14,0.105,192.771,0.105,174.076,0.000,171.868,0.000,213.676,,,,
2023-03-01 15:46:55.100000,-71.089951,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,21.81,,,,,-64.00,62.00,1.00,-5.19,,,,,,,,,0.00,7.53,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,20.14,4,4.00,,66,65.56,,0.097,99.835,1,1,0.097,92.117,,,,,,,,,,,,,,,,,,,94.616,86.124,DL NonCA,UL 2CA,0.00,8.22,,,0.097,194.451,0.097,178.241,,,,,0.000,3466.981,0,216686340
2023-03-01 15:46:55.200000,-71.089951,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.07,-10.37,23.74,3,-66.07,-10.37,Serving Beam,-64.00,61.00,0.19,-5.97,,,369,-83.81,-10.46,370,-102.82,-17.73,0.00,11.11,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.18,4,4.00,,66,65.79,,0.089,93.775,1,1,0.089,82.765,371,2074999,27749.96,371_3,3,-77.50,-10.36,3,-77.50,-10.36,Serving Beam,,369,-85.22,-10.84,,,,93.418,85.184,DL NonCA,UL 2CA,0.00,9.80,,,0.089,187.194,0.089,167.949,,,,,,,,
2023-03-01 15:46:55.300000,-71.089951,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.90,-10.38,24.48,3,-65.90,-10.38,Serving Beam,-64.00,61.00,0.00,-5.97,,,369,-83.88,-10.55,370,-102.12,-16.77,0.00,7.01,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,19.60,4,4.00,,66,66.00,,0.065,96.436,1,1,0.065,89.621,371,2074999,27749.96,371_3,3,-77.20,-10.34,3,-77.20,-10.34,Serving Beam,,369,-85.22,-10.84,370,-100.88,-14.60,88.029,79.824,DL NonCA,UL 2CA,0.00,7.96,,,0.065,184.465,0.065,169.444,,,,,,,,
2023-03-01 15:46:55.400000,-71.089951,42.334660,-71.089950,42.334660,15:46:55,0,0,0.00,0.00,1,2,,,,,,,,,,120kHz,,,,,,,,24.37,,,,,-64.00,61.00,0.00,-5.85,-28.00,,,,,,,,0.00,10.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,19.90,4,4.00,,66,66.00,,0.058,97.641,1,1,0.058,87.406,,,,,,,,,,,,-21.00,,,,,,,91.523,82.029,DL NonCA,UL 2CA,0.00,10.00,,,0.058,189.163,0.058,169.435,,,,,,,,
2023-03-01 15:46:55.500000,-71.089951,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.88,-10.38,23.16,3,-65.88,-10.38,Serving Beam,-64.00,61.00,0.00,-6.24,,,369,-84.05,-10.54,370,-102.41,-17.22,0.00,10.39,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.59,4,4.00,,66,66.00,,0.100,97.011,1,1,0.100,86.736,371,2074999,27749.96,371_3,3,-77.20,-10.34,3,-77.20,-10.34,Serving Beam,,369,-85.48,-10.52,370,-100.88,-14.60,86.955,77.805,DL NonCA,UL 2CA,0.00,10.06,,,0.100,183.966,0.100,164.541,0.000,175.983,0.000,193.711,,,,
2023-03-01 15:46:55.600000,-71.089951,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.26,-10.39,23.46,3,-66.26,-10.39,Serving Beam,-64.94,62.00,0.73,-5.54,,,369,-85.16,-10.59,370,-102.15,-17.23,0.00,9.15,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.05,4,4.00,,66,66.00,,0.095,110.132,1,1,0.095,99.435,371,2074999,27749.96,371_3,3,-77.20,-10.34,3,-77.20,-10.34,Serving Beam,,369,-85.48,-10.52,370,-100.88,-14.60,101.537,89.964,DL NonCA,UL 2CA,0.00,9.86,,,0.095,211.669,0.095,189.399,,,,,0.000,3411.165,0,213624216
2023-03-01 15:46:55.700000,-71.089951,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.17,,,,,-65.00,62.00,1.00,-5.11,-28.00,,,,,,,,0.00,8.02,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,20.52,4,4.00,,66,66.00,,0.090,103.134,1,1,0.090,94.445,,,,,,,,,,,,-21.00,,,,,,,99.925,92.674,DL NonCA,UL 2CA,0.00,7.72,,,0.090,203.060,0.090,187.118,,,,,,,,
2023-03-01 15:46:55.800000,-71.089951,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.63,-10.36,23.51,3,-66.63,-10.36,Serving Beam,-65.00,62.00,0.99,-5.31,,,369,-84.41,-10.61,370,-101.86,-16.76,0.00,8.97,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.30,4,4.00,,66,65.67,,0.094,93.827,1,1,0.094,85.672,371,2074999,27749.96,371_3,3,-77.20,-10.34,3,-77.20,-10.34,Serving Beam,,369,-85.48,-10.52,370,-100.88,-14.60,94.700,84.378,DL NonCA,UL 2CA,0.00,9.62,,,0.094,188.526,0.094,170.051,,,,,,,,
2023-03-01 15:46:55.900000,-71.089951,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.39,,,,,-65.21,62.00,1.00,-5.21,,,,,,,,,0.00,10.27,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,20.49,4,4.00,,66,65.78,,0.100,103.716,1,1,0.100,92.432,,,,,,,,,,,,,,,,,,,98.398,89.766,DL NonCA,UL 2CA,0.00,9.25,,,0.100,202.114,0.100,182.198,,,,,,,,
2023-03-01 15:46:56.000000,-71.089951,42.334660,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.84,-10.35,23.61,3,-66.84,-10.35,Serving Beam,-65.62,62.00,1.00,-5.11,-28.00,12.34,369,-84.61,-10.61,370,-101.50,-16.01,0.00,7.59,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,20.21,4,4.00,1.20,66,66.00,11.72,0.097,101.042,1,1,0.097,92.983,371,2074999,27749.96,371_3,3,-77.20,-10.34,3,-77.20,-10.34,Serving Beam,-21.00,369,-87.09,-10.63,370,-100.88,-14.60,101.761,92.844,DL NonCA,UL 2CA,0.00,7.91,1.20,24.29,0.097,202.803,0.097,185.827,0.000,171.462,0.000,192.336,,,,
2023-03-01 15:46:56.100000,-71.089951,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.45,-10.33,23.44,3,-66.45,-10.33,Serving Beam,-64.00,62.00,1.00,-5.24,,,369,-84.13,-10.54,370,-101.72,-16.38,0.00,9.09,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,20.42,4,4.00,,66,64.96,,0.100,102.584,1,1,0.100,93.341,371,2074999,27749.96,371_3,3,-76.49,-10.32,3,-76.49,-10.32,Serving Beam,,369,-87.09,-10.63,370,-101.16,-16.55,110.010,97.142,DL NonCA,UL 2CA,0.00,10.06,,,0.100,212.593,0.100,190.483,,,,,0.000,3439.896,0,214563492
2023-03-01 15:46:56.200000,-71.089951,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.04,,,,,-64.00,61.40,0.80,-5.47,,,,,,,,,0.00,14.48,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,20.98,4,4.00,,66,61.04,,0.097,99.386,1,1,0.097,85.667,,,,,,,,,,,,,,,,,,,104.027,90.925,DL NonCA,UL 2CA,0.00,13.45,,,0.097,203.413,0.097,176.591,,,,,,,,
2023-03-01 15:46:56.300000,-71.089951,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.01,-10.36,22.87,3,-66.01,-10.36,Serving Beam,-64.70,61.80,-1.17,-5.65,-30.00,,369,-84.50,-10.63,370,-101.09,-15.27,0.00,10.39,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.04,4,4.00,,29,32.67,,0.061,44.754,1,1,0.061,39.957,371,2074999,27749.96,371_3,3,-76.49,-10.32,3,-76.49,-10.32,Serving Beam,-23.00,369,-87.09,-10.63,370,-101.16,-16.55,92.413,83.797,DL NonCA,UL 2CA,0.00,9.74,,,0.061,137.167,0.061,123.754,,,,,,,,
2023-03-01 15:46:56.400000,-71.089951,42.334660,-71.089950,42.334660,15:46:56,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.02,-10.37,23.25,3,-66.02,-10.37,Serving Beam,-64.24,62.00,-0.32,-4.94,,,369,-84.27,-10.62,370,-101.55,-17.27,0.00,4.55,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,19.59,4,4.00,,64,61.26,,0.056,90.362,1,1,0.056,85.609,371,2074999,27749.96,371_3,3,-76.49,-10.32,3,-76.49,-10.32,Serving Beam,,369,-87.09,-10.63,370,-101.16,-16.55,106.253,100.229,DL NonCA,UL 2CA,0.00,4.87,,,0.056,196.615,0.056,185.838,,,,,,,,
2023-03-01 15:46:56.500000,-71.089951,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.89,,,,,-64.68,62.00,1.00,-5.19,,,,,,,,,0.00,10.34,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,20.50,4,4.00,,66,66.00,,0.092,102.586,1,1,0.092,91.602,,,,,,,,,,,,,,,,,,,108.800,98.317,DL NonCA,UL 2CA,0.00,9.66,,,0.092,211.386,0.092,189.920,0.000,188.175,0.000,211.768,,,,
