TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF RI,5G KPI SCell[1] RF RI1 Rate,5G KPI SCell[1] RF RI2 Rate,5G KPI SCell[1] RF RI3 Rate,5G KPI SCell[1] RF RI4 Rate,5G KPI SCell[1] RF CQI,5G KPI SCell[1] RF PMI i(2),5G KPI SCell[1] RF LI,5G KPI SCell[1] RF LI1 Rate,5G KPI SCell[1] RF LI2 Rate,5G KPI SCell[1] RF LI3 Rate,5G KPI SCell[1] RF LI4 Rate,5G KPI SCell[1] RF CRI,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-01 15:47:29.800000,-71.089981,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.63,-10.45,25.67,3,-66.63,-10.45,Serving Beam,-65.00,62.33,,,,,,,,,,,,,,-6.00,-3.20,,,369,-80.87,-10.49,370,-102.07,-19.48,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:47:29.900000,-71.089981,42.334671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:47:30.000000,-71.089981,42.334671,,,,,,,,,,,5G-NR_NSA,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.49,-10.38,26.62,3,-66.49,-10.38,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,,,,-4.58,369,-80.87,-10.49,370,-102.02,-19.48,,,,,,,,,,,,,,,0.04,,,0.01,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.01,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.013,,,,
2023-03-01 15:47:30.100000,-71.089981,42.334671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2023-03-01 15:47:30.200000,-71.089981,42.334671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:47:30.300000,-71.089981,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.55,-10.34,25.50,3,-66.55,-10.34,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,-7.00,-5.42,,,369,-80.87,-10.49,370,-102.02,-19.48,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,3.19,21,21.40,4,4.00,,8,8.00,,0.075,0.163,1,1,0.075,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.075,0.163,0.075,0.163,,,,,,,,
2023-03-01 15:47:30.400000,-71.089981,42.334671,-71.089980,42.334670,15:47:30,0,0,0.00,0.00,1,2,,,,,,,,,,120kHz,,,,,,,,26.15,,,,,-65.00,62.00,,,,,,,,,,,,,,-6.71,-5.06,,,,,,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,4.07,22,21.86,4,7.72,,8,8.00,,1.403,0.423,1,1,1.403,0.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,1.403,0.423,1.403,0.423,,,,,,,,
2023-03-01 15:47:30.500000,-71.089981,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.56,-10.34,26.19,3,-66.56,-10.34,Serving Beam,-64.65,62.00,,,,,,,,,,,,,,-6.00,-4.72,,,369,-80.98,-10.59,370,-100.05,-16.42,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,9.50,22,22.00,4,4.50,,8,8.00,,0.164,0.051,1,1,0.164,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.164,0.051,0.164,0.051,0.076,0.001,0.122,0.001,,,,
2023-03-01 15:47:30.600000,-71.089981,42.334671,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-64.00,62.00,,,,,,,,,,,,,,,-4.00,-8.00,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.122,0.026,7637,1652
2023-03-01 15:47:30.700000,-71.089981,42.334671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:47:30.800000,-71.089981,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.76,-10.34,25.68,3,-65.76,-10.34,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,,,,,369,-81.07,-10.57,370,-99.02,-16.70,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:47:30.900000,-71.089981,42.334671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:47:31.000000,-71.089981,42.334671,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,-4.00,,-4.03,,,,,,,,,,,,,,,,,,,,,0.05,,,0.40,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.40,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.005,,,,
2023-03-01 15:47:31.100000,-71.089981,42.334671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2023-03-01 15:47:31.200000,-71.089981,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.63,-10.34,,3,-65.63,-10.34,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,,-4.00,,,369,-81.07,-10.57,370,-99.02,-16.70,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:47:31.300000,-71.089981,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,,3,29,157,371_3,3,-65.62,-10.34,24.94,3,-65.62,-10.34,Serving Beam,-64.00,,,,,,,,,,,,,,,,-4.00,,,369,-81.07,-10.57,370,-99.02,-16.70,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:47:31.400000,-71.089981,42.334671,-71.089980,42.334670,15:47:31,0,0,0.00,0.00,1,2,,,,,,,,,,120kHz,,,,,,,,25.91,,,,,-64.00,62.00,,,,,,,,,,,,,,-6.00,-5.08,,,,,,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,1.36,25,23.80,4,4.00,,8,8.00,,0.092,0.288,1,1,0.092,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.092,0.288,0.092,0.288,,,,,,,,
2023-03-01 15:47:31.500000,-71.089981,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.62,-10.34,26.07,3,-65.62,-10.34,Serving Beam,-64.00,62.33,,,,,,,,,,,,,,-6.00,-4.67,-8.00,,369,-80.20,-10.45,370,-97.46,-16.84,0.00,0.00,2,1.95,1,1.00,2x2_MIMO,SMSL,0,1.14,26,25.83,4,4.00,,66,35.83,,0.070,4.303,1,1,0.070,4.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.070,4.303,0.070,4.303,0.005,4.413,0.007,4.387,,,,
2023-03-01 15:47:31.600000,-71.089981,42.334671,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.41,,,,,-64.00,63.00,,,,,,,,,,,,,,-2.45,-3.64,,,,,,,,,0.00,0.00,2,1.92,1,1.00,2x2_MIMO,SMSL,0,0.08,27,27.00,4,4.00,,15,18.37,,0.032,5.149,1,1,0.032,5.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.032,5.149,0.032,5.149,,,,,0.007,1.311,460,82117
2023-03-01 15:47:31.700000,-71.089981,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.62,-10.34,25.38,3,-65.62,-10.34,Serving Beam,-64.00,62.40,,,,,,,,,,,,,,-4.23,-3.74,,,369,-80.43,-10.49,370,-97.32,-16.89,0.00,3.03,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,27,26.75,4,4.00,,17,20.58,,0.025,5.319,1,1,0.025,5.082,371,2074999,27749.96,371_3,3,,0.00,30,-85.34,-10.38,Non-Serving Beam,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,3.03,,,0.025,5.319,0.025,5.082,,,,,,,,
2023-03-01 15:47:31.800000,-71.089981,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.62,-10.34,25.97,3,-65.62,-10.34,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,-3.35,-4.41,-9.00,,369,-81.05,-10.52,370,-97.82,-17.20,0.00,2.63,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,24,24.43,4,4.00,,17,22.87,,0.020,5.541,1,1,0.020,5.483,371,2074999,27749.96,371_3,3,-75.38,-10.40,3,-75.38,-10.40,Serving Beam,,,,,,,,,,,,,,-16.00,369,-94.02,-12.22,370,-100.43,-15.16,0.000,0.000,DL NonCA,UL NonCA,0.00,2.63,,,0.020,5.541,0.020,5.483,,,,,,,,
2023-03-01 15:47:31.900000,-71.089981,42.334671,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.58,,,,,-64.00,62.00,,,,,,,,,,,,,,-2.68,-4.68,,,,,,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,25,25.00,4,4.00,,16,21.18,,0.034,5.078,1,1,0.034,5.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.034,5.078,0.034,5.078,,,,,,,,
2023-03-01 15:47:32.000000,-71.089981,42.334671,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.63,-10.34,,3,-65.63,-10.34,Serving Beam,-64.00,61.60,,,,,,,,,,,,,,-3.00,-4.36,,-3.69,369,-81.03,-10.56,370,-101.52,-15.88,0.00,5.56,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,26,26.15,4,4.00,0.06,15,19.28,1.35,0.012,5.459,1,1,0.012,5.295,371,2074999,27749.96,371_3,3,-75.38,-10.40,3,-75.38,-10.40,Serving Beam,,,,,,,,,,,,,,,369,-94.02,-12.22,370,-100.43,-15.16,,,DL NonCA,UL NonCA,0.00,5.56,0.06,1.35,0.012,5.459,0.012,5.295,0.000,5.093,0.000,5.122,,,,
2023-03-01 15:47:32.100000,-71.089981,42.334671,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.92,,,,,-64.57,61.60,,,,,,,,,,,,,,-3.71,-5.29,,,,,,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,27.61,4,4.00,,14,18.28,,0.037,5.076,1,1,0.037,5.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,DL NonCA,UL NonCA,0.00,0.00,,,0.037,5.076,0.037,5.076,,,,,0.000,5.110,0,318708
2023-03-01 15:47:32.200000,-71.089981,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.84,-10.37,25.02,3,-65.84,-10.37,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,-3.74,-4.27,-13.00,,369,-81.25,-10.62,370,-99.70,-15.47,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,14,19.08,,0.030,5.391,1,1,0.030,5.391,371,2074999,27749.96,371_3,3,-78.11,-10.40,3,-78.11,-10.40,Serving Beam,,,,,,,,,,,,,,-13.00,369,-84.69,-10.48,370,-100.43,-15.16,,,DL NonCA,UL NonCA,0.00,0.00,,,0.030,5.391,0.030,5.391,,,,,,,,
2023-03-01 15:47:32.300000,-71.089981,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.16,-10.38,,3,-66.16,-10.38,Serving Beam,-65.00,61.40,,,,,,,,,,,,,,-4.20,-4.52,,,369,-81.74,-10.57,370,-99.67,-15.20,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,16,16.92,,0.010,5.134,1,1,0.010,5.134,371,2074999,27749.96,371_3,3,-78.11,-10.40,3,-78.11,-10.40,Serving Beam,,,,,,,,,,,,,,,369,-84.69,-10.48,370,-100.43,-15.16,,,DL NonCA,UL NonCA,0.00,0.00,,,0.010,5.134,0.010,5.134,,,,,,,,
2023-03-01 15:47:32.400000,-71.089981,42.334671,-71.089980,42.334670,15:47:32,0,0,0.00,0.00,1,2,,,,,,,,,,120kHz,,,,,,,,22.16,,,,,-65.00,61.40,,,,,,,,,,,,,,-4.81,-5.46,,,,,,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,16,18.65,,0.031,5.302,1,1,0.031,5.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.031,5.302,0.031,5.302,,,,,,,,
2023-03-01 15:47:32.500000,-71.089981,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.41,-10.38,23.33,3,-66.41,-10.38,Serving Beam,-64.40,61.40,,,,,,,,,,,,,,-4.89,-4.80,-23.00,,369,-82.55,-10.56,370,-99.77,-15.07,0.00,31.91,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,27.50,4,4.00,,8,22.53,,0.023,7.937,1,1,0.023,5.359,371,2074999,27749.96,371_3,3,-78.11,-10.40,3,-78.11,-10.40,Serving Beam,,,,,,,,,,,,,,-23.00,369,-84.69,-10.48,370,-100.43,-15.16,0.000,0.000,DL NonCA,UL NonCA,0.00,31.91,,,0.023,7.937,0.023,5.359,0.000,5.206,0.000,5.099,,,,
2023-03-01 15:47:32.600000,-71.089981,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.23,-10.38,23.05,3,-66.23,-10.38,Serving Beam,-64.80,61.80,,,,,,,,,,,,,,-3.35,-5.57,,,369,-81.41,-10.53,370,-99.67,-14.57,0.00,31.03,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,15,14.78,4,4.00,,66,40.81,,0.057,8.424,1,1,0.057,5.784,371,2074999,27749.96,371_3,3,-78.11,-10.40,3,-78.11,-10.40,Serving Beam,,,,,,,,,,,,,,,369,-84.69,-10.48,370,-103.03,-15.02,,,DL NonCA,UL NonCA,0.00,31.03,,,0.057,8.424,0.057,5.784,,,,,0.000,5.134,0,321516
2023-03-01 15:47:32.700000,-71.089981,42.334671,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.31,,,,,-65.00,62.00,,,,,,,,,,,,,,-1.27,-4.69,,,,,,,,,0.00,2.33,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,18,17.12,4,4.00,,66,39.02,,0.035,6.653,1,1,0.035,6.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,2.33,,,0.035,6.653,0.035,6.613,,,,,,,,
2023-03-01 15:47:32.800000,-71.089981,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.37,-10.38,,3,-66.37,-10.38,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,-0.81,-4.29,-21.00,,369,-81.13,-10.53,370,-99.64,-14.44,0.00,13.64,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,19,19.50,4,4.00,,8,28.20,,0.038,5.659,1,1,0.038,5.305,371,2074999,27749.96,371_3,3,-78.11,-10.40,3,-78.11,-10.40,Serving Beam,,,,,,,,,,,,,,-21.00,369,-82.64,-10.41,370,-103.03,-15.02,0.000,0.000,DL NonCA,UL NonCA,0.00,13.64,,,0.038,5.659,0.038,5.305,,,,,,,,
2023-03-01 15:47:32.900000,-71.089981,42.334671,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.11,,,,,-65.00,62.00,,,,,,,,,,,,,,-0.70,-4.60,,,,,,,,,0.00,10.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,21,21.31,4,4.00,,21,26.93,,0.023,5.715,1,1,0.023,5.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,10.00,,,0.023,5.715,0.023,5.369,,,,,,,,
2023-03-01 15:47:33.000000,-71.089981,42.334671,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.51,-10.38,22.94,3,-66.51,-10.38,Serving Beam,-64.20,62.00,,,,,,,,,,,,,,-0.95,-4.27,,-3.21,369,-80.30,-10.42,370,-99.93,-15.55,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,0.58,14,18.17,1.19,0.019,5.202,1,1,0.019,5.202,371,2074999,27749.96,371_3,3,-78.91,-10.37,3,-78.91,-10.37,Serving Beam,,,,,,,,,,,,,,,369,-81.16,-10.45,370,-103.03,-15.02,,,DL NonCA,UL NonCA,0.00,0.00,0.58,1.19,0.019,5.202,0.019,5.202,0.000,5.145,0.000,5.099,,,,
2023-03-01 15:47:33.100000,-71.089981,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.24,-10.38,,3,-66.24,-10.38,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,-2.69,-4.45,-27.00,,369,-79.16,-10.39,370,-99.62,-15.47,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,14,18.91,,0.027,5.256,1,1,0.027,5.256,371,2074999,27749.96,371_3,3,-78.75,-10.36,3,-78.75,-10.36,Serving Beam,,,,,,,,,,,,,,-27.00,369,-81.16,-10.45,370,-99.93,-14.36,0.000,0.000,DL NonCA,UL NonCA,0.00,0.00,,,0.027,5.256,0.027,5.256,,,,,0.000,5.087,0,317304
2023-03-01 15:47:33.200000,-71.089981,42.334671,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.67,,,,,-65.00,62.00,,,,,,,,,,,,,,-3.58,-4.61,,,,,,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,14,18.03,,0.034,5.243,1,1,0.034,5.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.034,5.243,0.034,5.243,,,,,,,,
2023-03-01 15:47:33.300000,-71.089981,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.16,-10.38,23.24,3,-66.16,-10.38,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,-4.64,-4.33,,,369,-79.32,-10.41,370,-100.58,-16.22,0.00,16.22,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,27.87,4,4.00,,16,22.19,,0.017,6.358,1,1,0.017,5.001,371,2074999,27749.96,371_3,3,-78.75,-10.36,3,-78.75,-10.36,Serving Beam,,,,,,,,,,,,,,,369,-81.16,-10.45,370,-99.93,-14.36,,,DL NonCA,UL NonCA,0.00,16.22,,,0.017,6.358,0.017,5.001,,,,,,,,
