TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF RI,5G KPI SCell[1] RF RI1 Rate,5G KPI SCell[1] RF RI2 Rate,5G KPI SCell[1] RF RI3 Rate,5G KPI SCell[1] RF RI4 Rate,5G KPI SCell[1] RF CQI,5G KPI SCell[1] RF PMI i(2),5G KPI SCell[1] RF LI,5G KPI SCell[1] RF LI1 Rate,5G KPI SCell[1] RF LI2 Rate,5G KPI SCell[1] RF LI3 Rate,5G KPI SCell[1] RF LI4 Rate,5G KPI SCell[1] RF CRI,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-01 16:03:16.400000,-71.089851,42.334743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,,,,,,,,,
2023-03-01 16:03:16.500000,-71.089851,42.334740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 16:03:16.600000,-71.089851,42.334740,-71.089850,42.334740,16:03:16,0,0,0.00,1.11,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.83,-10.37,25.43,3,-65.83,-10.37,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,-7.00,-4.25,,,369,-82.67,-10.51,370,-99.82,-14.71,0.00,0.00,1,1.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,8,8.00,,0.001,0.183,1,1,0.001,0.183,371,2074999,27749.96,371_3,3,-78.04,-10.35,3,-78.04,-10.35,Serving Beam,,,,,,,,,,,,,,,369,-85.33,-10.60,370,-97.63,-13.99,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL NonCA,0.00,0.00,,,0.001,0.183,0.001,0.183,,,,,0.000,0.000,0,0
2023-03-01 16:03:16.700000,-71.089851,42.334740,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.45,,,,,-64.00,61.20,,,,,,,,,,,,,,,-4.65,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,0.001,0.000,,,0.001,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.00,,,,0.001,0.000,0.001,0.000,,,,,,,,
2023-03-01 16:03:16.800000,-71.089851,42.334740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:03:16.900000,-71.089851,42.334740,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.81,-10.38,25.26,3,-65.81,-10.38,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,,-5.00,,,369,-83.68,-10.63,370,-98.35,-13.94,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:03:17.000000,-71.089851,42.334740,,,,,,,,,,,5G-NR_NSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.38,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,0.000,0.000,0.000,,,,,
2023-03-01 16:03:17.100000,-71.089851,42.334740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 16:03:17.200000,-71.089851,42.334740,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.84,-10.38,,3,-65.84,-10.38,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,,,,,369,-83.68,-10.63,370,-98.35,-13.94,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:03:17.300000,-71.089851,42.334740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:03:17.400000,-71.089851,42.334740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:03:17.500000,-71.089851,42.334740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,
2023-03-01 16:03:17.600000,-71.089851,42.334740,-71.089850,42.334740,16:03:17,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.84,-10.38,24.61,3,-65.84,-10.38,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,,-4.00,,,369,-83.68,-10.63,370,-98.35,-13.94,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 16:03:17.700000,-71.089851,42.334740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1,1.00,,SMSL,,,28,28.00,,,,8,8.00,,0.000,0.392,,1,0.000,0.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,UL NonCA,,0.00,,,0.000,0.392,0.000,0.392,,,,,,,,
2023-03-01 16:03:17.800000,-71.089851,42.334740,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.84,-10.38,25.55,3,-65.84,-10.38,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,-7.00,-4.00,-22.00,,369,-86.00,-10.70,370,-97.04,-13.24,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:03:17.900000,-71.089851,42.334740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:03:18.000000,-71.089851,42.334740,,,,,,,,,,,5G-NR_NSA,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,,,-4.50,,,,,,,,,,,,,,,,,,,,,0.01,,,0.01,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,0.01,0.01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 16:03:18.100000,-71.089851,42.334740,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.84,-10.38,26.86,3,-65.84,-10.38,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,,-4.00,,,369,-86.00,-10.70,370,-97.14,-13.23,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 16:03:18.200000,-71.089851,42.334740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:03:18.400000,-71.089851,42.334740,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.84,-10.38,,3,-65.84,-10.38,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,,-4.00,,,369,-86.00,-10.70,370,-97.14,-13.23,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:03:18.500000,-71.089851,42.334740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,,0.000,0.000,0.000,,,,,
2023-03-01 16:03:18.600000,-71.089851,42.334740,-71.089850,42.334740,16:03:18,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 16:03:18.700000,-71.089851,42.334740,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.84,-10.38,25.37,3,-65.84,-10.38,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,-6.50,-4.00,-22.00,,369,-86.00,-10.70,370,-97.14,-13.23,,50.00,,,1,1.00,,SMSL,,,28,28.00,,,,10,9.00,,0.000,0.237,,1,0.000,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,UL NonCA,,50.00,,,0.000,0.237,0.000,0.118,,,,,,,,
2023-03-01 16:03:18.800000,-71.089851,42.334740,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.48,,,,,-64.00,62.00,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,1,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,UL NonCA,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 16:03:18.900000,-71.089851,42.334740,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.84,-10.38,25.09,3,-65.84,-10.38,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,-7.00,-4.93,,,369,-86.01,-10.70,370,-98.81,-13.69,0.00,16.67,2,2.00,2,2.00,2x2_MIMO,SMDL,0,1.36,25,25.40,4,4.00,,8,8.00,,0.097,0.916,1,1,0.097,0.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL NonCA,0.00,16.67,,,0.097,0.916,0.097,0.753,,,,,,,,
2023-03-01 16:03:19.000000,-71.089851,42.334740,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,120kHz,,,,,,,,25.82,,,,,-64.80,62.00,,,,,,,,,,,,,,-7.00,-4.58,-22.00,4.02,,,,,,,0.00,0.00,2,1.95,2,2.00,2x2_MIMO,SMDL,0,0.85,25,25.30,4,4.00,1.15,66,53.39,6.07,0.059,20.833,1,1,0.059,20.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL NonCA,0.00,0.00,1.15,12.00,0.059,20.833,0.059,20.833,0.004,78.665,0.007,106.020,,,,
2023-03-01 16:03:19.100000,-71.089851,42.334740,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.97,-10.36,26.38,3,-65.97,-10.36,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,0.94,-5.23,,,369,-86.39,-10.66,370,-99.52,-14.16,0.00,7.91,2,1.97,2,2.00,2x2_MIMO,SMDL,0,0.03,26,26.09,4,4.00,,66,65.71,,0.102,154.525,1,1,0.102,141.966,371,2074999,27749.96,371_3,3,-78.04,-10.35,3,-78.04,-10.35,Serving Beam,,,,,,,,,,,,,,,369,-85.33,-10.60,370,-97.63,-13.99,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL NonCA,0.00,7.91,,,0.102,154.525,0.102,141.966,,,,,0.007,745.006,408,46562869
2023-03-01 16:03:19.200000,-71.089851,42.334740,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.05,-10.36,25.83,3,-66.05,-10.36,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,1.00,-5.31,,,369,-86.16,-10.58,,,,0.00,11.25,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.17,4,4.00,,66,65.70,,0.093,71.444,1,1,0.093,63.107,371,2074999,27749.96,371_3,3,-78.04,-10.35,3,-78.04,-10.35,Serving Beam,,,,,,,,,,,,,,,369,-85.33,-10.60,370,-97.89,-13.72,0.000,137.515,0.000,124.901,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.79,,,0.093,208.959,0.093,188.008,,,,,,,,
2023-03-01 16:03:19.300000,-71.089851,42.334740,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.90,,,,,-64.79,62.00,,,,,,,,,,,,,,-3.76,-5.17,,,,,,,,,0.00,9.46,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.04,4,4.00,,9,32.11,,0.100,40.502,1,1,0.100,38.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,110.368,0.000,101.424,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.43,,,0.100,150.870,0.100,139.836,,,,,,,,
2023-03-01 16:03:19.400000,-71.089851,42.334740,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.03,-10.36,24.00,3,-66.03,-10.36,Serving Beam,-64.43,62.00,,,,,,,,,,,,,,-3.05,-5.24,-24.00,,369,-86.13,-10.49,,,,0.00,7.44,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.29,4,4.00,,63,42.17,,0.097,75.207,1,1,0.097,72.331,371,2074999,27749.96,371_3,3,-78.04,-10.35,3,-78.04,-10.35,Serving Beam,,,,,,,,,,,,,,-18.00,369,-85.33,-10.60,370,-97.89,-13.72,0.000,72.514,0.000,65.749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.96,,,0.097,147.720,0.097,138.080,,,,,,,,
2023-03-01 16:03:19.500000,-71.089851,42.334740,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.84,-10.36,25.51,3,-65.84,-10.36,Serving Beam,-64.35,62.00,,,,,,,,,,,,,,1.00,-5.18,,,369,-86.59,-10.53,370,-100.40,-17.26,0.00,10.96,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.14,4,4.00,,66,66.00,,0.095,79.429,1,1,0.095,70.173,371,2074999,27749.96,371_3,3,-77.70,-10.40,3,-77.70,-10.40,Serving Beam,,,,,,,,,,,,,,,369,-87.05,-11.16,370,-97.89,-13.72,0.000,75.115,0.000,67.829,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.20,,,0.095,154.543,0.095,138.002,0.000,138.321,0.000,159.382,,,,
2023-03-01 16:03:19.600000,-71.089851,42.334740,-71.089850,42.334740,16:03:19,0,0,0.00,0.00,1,2,,,,,,,,,,120kHz,,,,,,,,25.75,,,,,-64.00,61.80,,,,,,,,,,,,,,1.00,-5.31,,,,,,,,,0.00,8.86,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.13,4,4.00,,66,66.00,,0.100,79.015,1,1,0.100,71.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,75.789,0.000,68.935,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.75,,,0.100,154.804,0.100,140.486,,,,,0.000,3500.812,0,218800764
2023-03-01 16:03:19.700000,-71.089851,42.334740,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.56,-10.36,26.08,3,-65.56,-10.36,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,0.25,-5.75,-24.00,,369,-85.41,-10.62,370,-98.81,-17.44,0.00,6.94,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.07,4,4.00,,66,66.00,,0.064,77.887,1,1,0.064,72.102,371,2074999,27749.96,371_3,3,-77.70,-10.40,3,-77.70,-10.40,Serving Beam,,,,,,,,,,,,,,-18.00,369,-87.05,-11.16,370,-97.89,-13.72,0.000,71.962,0.000,62.918,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.66,,,0.064,149.849,0.064,135.021,,,,,,,,
2023-03-01 16:03:19.800000,-71.089851,42.334743,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.67,,,,,-64.00,61.00,,,,,,,,,,,,,,0.00,-6.09,,,,,,,,,0.00,8.64,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.07,4,4.00,,66,66.00,,0.058,79.869,1,1,0.058,72.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,71.121,0.000,67.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.96,,,0.058,150.991,0.058,140.004,,,,,,,,
2023-03-01 16:03:19.900000,-71.089851,42.334743,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.45,-10.36,24.73,3,-65.45,-10.36,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,0.00,-6.15,,,369,-84.05,-10.71,370,-97.67,-16.85,0.00,10.81,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.09,4,4.00,,66,66.00,,0.083,80.672,1,1,0.083,71.802,371,2074999,27749.96,371_3,3,-77.70,-10.40,3,-77.70,-10.40,Serving Beam,,,,,,,,,,,,,,,369,-86.05,-11.01,370,-97.89,-13.72,0.000,70.273,0.000,65.152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.09,,,0.083,150.945,0.083,136.953,,,,,,,,
