TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Subcarrier Spacing,5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF RI,5G KPI SCell[1] RF RI1 Rate,5G KPI SCell[1] RF RI2 Rate,5G KPI SCell[1] RF RI3 Rate,5G KPI SCell[1] RF RI4 Rate,5G KPI SCell[1] RF CQI,5G KPI SCell[1] RF PMI i(2),5G KPI SCell[1] RF LI,5G KPI SCell[1] RF LI1 Rate,5G KPI SCell[1] RF LI2 Rate,5G KPI SCell[1] RF LI3 Rate,5G KPI SCell[1] RF LI4 Rate,5G KPI SCell[1] RF CRI,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 DL BLER [%],5G KPI SCell[1] Layer1 DL Layer Num (Mode),5G KPI SCell[1] Layer1 DL Layer Num (Avg),5G KPI SCell[1] Layer1 DL MIMO,5G KPI SCell[1] Layer1 DL MCS (Mode),5G KPI SCell[1] Layer1 DL MCS (Avg),5G KPI SCell[1] Layer1 DL RB Num (Mode),5G KPI SCell[1] Layer1 DL RB Num (Avg),5G KPI SCell[1] Layer1 DL RB Num (Including 0),5G KPI SCell[1] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer1 DL BWP ID,5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-03 20:39:24.900000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.97,,,,,-64.00,61.00,,,,,,,,,,,,,,-0.75,-6.26,,,,,,,,,0.00,15.52,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.18,4,4.00,,66,48.93,,0.097,45.122,1,1,0.097,39.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,158.676,,0.000,140.451,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,12.44,,,0.097,203.799,0.097,179.762,,,,,0.000,3232.843,0,202052658
2023-03-03 20:39:25.000000,-71.090012,42.334679,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.68,-10.34,23.46,26,-65.68,-10.34,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-0.64,-5.88,,16.48,369,-88.41,-13.88,370,-95.03,-12.30,0.00,3.75,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.05,4,4.00,1.20,66,58.06,11.99,0.065,84.406,1,1,0.065,81.028,371,2074999,27749.96,,371_26,26,-80.92,-10.35,26,-80.92,-10.35,Serving Beam,,,,,,,,,,,,,,,369,-90.27,-13.30,370,-105.21,-14.55,,,,,,,,,,0.000,110.878,,0.000,106.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,4.47,1.20,24.18,0.065,195.284,0.065,187.841,0.000,246.816,0.000,299.738,,,,
2023-03-03 20:39:25.100000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.78,-10.34,,26,-65.78,-10.34,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-0.13,-5.97,-33.00,,369,-88.91,-13.34,370,-95.02,-12.09,0.00,8.22,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.08,4,4.00,,66,65.59,,0.048,163.715,1,1,0.048,150.280,371,2074999,27749.96,,371_3,3,-81.29,-10.34,3,-81.29,-10.34,Serving Beam,,,,,,,,,,,,,,-26.00,369,-90.27,-13.30,370,-105.16,-14.21,,,,,,,,,,0.000,170.097,,0.000,167.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,4.78,,,0.048,333.812,0.048,318.077,,,,,,,,
2023-03-03 20:39:25.200000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.51,,,,,-64.65,61.00,,,,,,,,,,,,,,0.00,-6.32,,,,,,,,,0.00,9.38,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.10,4,4.00,,66,65.64,,0.100,166.672,1,1,0.100,150.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,173.119,,0.000,170.907,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.31,,,0.100,339.792,0.100,321.659,,,,,,,,
2023-03-03 20:39:25.300000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.00,-10.34,24.13,26,-66.00,-10.34,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,0.51,-5.62,,,369,-89.75,-13.45,370,-93.42,-12.28,0.00,10.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.12,4,4.00,,66,66.00,,0.100,163.728,1,1,0.100,146.697,371,2074999,27749.96,,371_3,3,-81.29,-10.34,3,-81.29,-10.34,Serving Beam,,,,,,,,,,,,,,,369,-90.27,-13.30,370,-105.16,-14.21,,,,,,,,,,0.000,168.462,,0.000,168.462,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.00,,,0.100,332.190,0.100,315.158,,,,,,,,
2023-03-03 20:39:25.400000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.01,-10.34,,26,-66.01,-10.34,Serving Beam,-64.74,61.60,,,,,,,,,,,,,,1.00,-5.24,-32.00,,369,-89.82,-13.63,370,-94.18,-12.01,0.00,8.22,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.13,4,4.00,,66,65.89,,0.102,167.017,1,1,0.102,152.865,371,2074999,27749.96,,371_3,3,-81.29,-10.34,3,-81.29,-10.34,Serving Beam,,,,,,,,,,,,,,-25.00,369,-90.27,-13.30,370,-105.16,-14.21,,,,,,,,,,0.000,172.345,,0.000,171.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,4.45,,,0.102,339.362,0.102,324.002,,,,,0.000,3260.833,0,203802042
2023-03-03 20:39:25.500000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.06,,,,,-64.00,61.00,,,,,,,,,,,,,,0.12,-6.11,,,,,,,,,0.00,8.50,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.31,4,4.00,,66,66.00,,0.077,168.060,1,1,0.077,153.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,171.844,,0.000,161.596,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.19,,,0.077,339.904,0.077,314.736,0.000,315.833,0.000,390.915,,,,
2023-03-03 20:39:25.600000,-71.090012,42.334679,-71.090010,42.334680,20:39:26,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.87,-10.34,23.45,26,-65.87,-10.34,Serving Beam,-64.65,61.00,,,,,,,,,,,,,,0.00,-6.21,,,370,-94.36,-11.96,369,-98.48,-14.20,0.00,9.27,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.12,4,4.00,,66,66.00,,0.097,165.244,1,1,0.097,149.176,371,2074999,27749.96,,371_3,3,-81.99,-10.35,3,-81.99,-10.35,Serving Beam,,,,,,,,,,,,,,,369,-90.27,-13.30,370,-105.16,-14.21,,,,,,,,,,0.000,169.712,,0.000,155.939,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.61,,,0.097,334.957,0.097,305.115,,,,,,,,
2023-03-03 20:39:25.700000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.62,,,,,-64.20,61.20,,,,,,,,,,,,,,0.00,-6.16,,,,,,,,,0.00,10.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.13,4,4.00,,66,66.00,,0.097,168.337,1,1,0.097,150.677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,173.298,,0.000,167.766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.56,,,0.097,341.635,0.097,318.443,,,,,,,,
2023-03-03 20:39:25.800000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.91,-10.34,24.54,26,-65.91,-10.34,Serving Beam,-64.71,61.60,,,,,,,,,,,,,,0.54,-5.71,-32.00,,370,-94.98,-12.21,369,-96.70,-13.05,0.00,9.27,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.42,4,4.00,,66,65.95,,0.100,166.611,1,1,0.100,150.543,371,2074999,27749.96,,371_26,26,-81.81,-10.31,26,-81.81,-10.31,Serving Beam,,,,,,,,,,,,,,-25.00,369,-92.88,-14.90,370,-105.16,-14.21,,,,,,,,,,0.000,169.712,,0.000,167.417,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.30,,,0.100,336.324,0.100,317.960,,,,,,,,
2023-03-03 20:39:25.900000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.77,-10.34,,26,-65.77,-10.34,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,0.00,-6.15,,,369,-95.20,-12.37,370,-95.22,-11.97,0.00,8.67,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.15,4,4.00,,66,66.00,,0.100,166.816,1,1,0.100,151.610,371,2074999,27749.96,,371_26,26,-81.33,-10.34,26,-81.33,-10.34,Serving Beam,,,,,,,,,,,,,,,369,-92.88,-14.90,370,-104.41,-14.48,,,,,,,,,,0.000,171.619,,0.000,168.109,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.33,,,0.100,338.435,0.100,319.719,,,,,0.000,3149.995,0,196874706
2023-03-03 20:39:26.000000,-71.090012,42.334679,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,120kHz,,,,,,,,24.23,,,,,-64.00,61.00,,,,,,,,,,,,,,0.00,-5.87,-29.00,16.18,,,,,,,0.00,9.80,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.12,4,4.00,1.13,66,66.00,12.57,0.058,167.914,1,1,0.058,150.590,,,,,,,,,,,,,,,,,,,,,,,,,,-22.00,,,,,,,,,,,,,,,,0.000,172.967,,0.000,160.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.50,1.13,25.15,0.058,340.882,0.058,311.100,0.000,316.294,0.000,381.040,,,,
2023-03-03 20:39:26.100000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.70,-10.34,24.39,26,-65.70,-10.34,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,0.00,-5.97,,,369,-91.01,-16.05,370,-95.63,-12.26,0.00,8.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.13,4,4.00,,66,66.00,,0.058,163.686,1,1,0.058,150.098,371,2074999,27749.96,,371_26,26,-81.33,-10.34,26,-81.33,-10.34,Serving Beam,,,,,,,,,,,,,,,369,-92.88,-14.90,370,-104.41,-14.48,,,,,,,,,,0.000,168.462,,0.000,167.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,4.33,,,0.058,332.148,0.058,317.412,,,,,,,,
2023-03-03 20:39:26.200000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.65,-10.33,,26,-65.65,-10.33,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,0.00,-6.22,,,369,-88.41,-13.64,370,-95.47,-12.24,0.00,8.44,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.13,4,4.00,,66,66.00,,0.092,167.928,1,1,0.092,153.192,371,2074999,27749.96,,371_26,26,-81.33,-10.34,26,-81.33,-10.34,Serving Beam,,,,,,,,,,,,,,,369,-92.88,-14.90,370,-104.41,-14.48,,,,,,,,,,0.000,173.095,,0.000,166.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.17,,,0.092,341.023,0.092,319.401,,,,,,,,
2023-03-03 20:39:26.300000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.92,,,,,-64.00,61.00,,,,,,,,,,,,,,0.00,-6.17,,,,,,,,,0.00,9.80,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.14,4,4.00,,66,66.00,,0.100,166.944,1,1,0.100,149.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,171.659,,0.000,168.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.88,,,0.100,338.603,0.100,318.210,,,,,,,,
2023-03-03 20:39:26.400000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.61,-10.33,24.40,26,-65.61,-10.33,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,0.00,-6.16,-29.00,,369,-87.77,-13.06,370,-95.65,-12.44,0.00,9.93,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.12,4,4.00,,66,66.00,,0.100,165.101,1,1,0.100,148.069,371,2074999,27749.96,,371_3,3,-79.84,-10.36,3,-79.84,-10.36,Serving Beam,,,,,,,,,,,,,,-22.00,369,-92.88,-14.90,370,-103.87,-16.12,,,,,,,,,,0.000,169.527,,0.000,163.789,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.62,,,0.100,334.628,0.100,311.858,,,,,0.000,3198.720,0,199919982
2023-03-03 20:39:26.500000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.71,,,,,-64.85,61.00,,,,,,,,,,,,,,0.00,-6.17,,,,,,,,,0.00,9.21,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.17,4,4.00,,66,66.00,,0.081,168.439,1,1,0.081,152.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,172.961,,0.000,162.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.57,,,0.081,341.400,0.081,314.668,0.000,314.842,0.000,391.586,,,,
2023-03-03 20:39:26.600000,-71.090012,42.334679,-71.090010,42.334680,20:39:27,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.88,-10.34,24.23,26,-65.88,-10.34,Serving Beam,-65.00,61.00,,,,,,,,,,,,,,0.00,-6.13,,,369,-87.53,-12.77,370,-103.84,-15.38,0.00,7.28,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.11,4,4.00,,66,66.00,,0.102,165.121,1,1,0.102,152.496,371,2074999,27749.96,,371_3,3,-79.84,-10.36,3,-79.84,-10.36,Serving Beam,,,,,,,,,,,,,,,370,-103.87,-16.12,369,-115.61,-26.16,,,,,,,,,,0.000,169.898,,0.000,160.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.29,,,0.102,335.018,0.102,313.211,,,,,,,,
2023-03-03 20:39:26.700000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.86,-10.34,,26,-65.86,-10.34,Serving Beam,-64.52,61.00,,,,,,,,,,,,,,0.00,-6.22,-29.00,,369,-87.08,-12.38,370,-103.77,-15.23,0.00,10.69,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.13,4,4.00,,66,66.00,,0.100,167.015,1,1,0.100,148.208,371,2074999,27749.96,,371_3,3,-79.84,-10.36,3,-79.84,-10.36,Serving Beam,,,,,,,,,,,,,,-22.00,370,-103.65,-13.71,369,-115.61,-26.16,,,,,,,,,,0.000,172.191,,0.000,165.633,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.23,,,0.100,339.206,0.100,313.841,,,,,,,,
2023-03-03 20:39:26.800000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.02,,,,,-64.00,61.00,,,,,,,,,,,,,,0.00,-6.21,,,,,,,,,0.00,7.69,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.08,4,4.00,,66,66.00,,0.100,168.386,1,1,0.100,154.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,173.681,,0.000,167.477,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.59,,,0.100,342.066,0.100,322.213,,,,,,,,
2023-03-03 20:39:26.900000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.72,-10.34,24.15,26,-65.72,-10.34,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,0.00,-6.24,,,369,-86.84,-12.34,370,-103.89,-15.30,0.00,10.13,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.20,4,4.00,,66,66.00,,0.092,163.723,1,1,0.092,146.512,371,2074999,27749.96,,371_3,3,-79.84,-10.36,3,-79.84,-10.36,Serving Beam,,,,,,,,,,,,,,,369,-115.61,-26.16,,,,,,,,,,,,,0.000,168.008,,0.000,163.662,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.33,,,0.092,331.731,0.092,310.174,,,,,0.000,3154.915,0,197182182
2023-03-03 20:39:27.000000,-71.090012,42.334679,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.75,-10.34,,26,-65.75,-10.34,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,0.00,-6.00,-29.00,16.11,369,-87.05,-12.35,370,-104.96,-15.23,0.00,8.28,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.20,4,4.00,1.11,66,65.95,12.60,0.064,167.138,1,1,0.064,152.744,371,2074999,27749.96,,371_3,3,-79.84,-10.36,3,-79.84,-10.36,Serving Beam,,,,,,,,,,,,,,-22.00,370,-99.59,-14.13,369,-115.61,-26.16,,,,,,,,,,0.000,171.660,,0.000,165.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.05,1.11,25.20,0.064,338.797,0.064,317.917,0.000,316.549,0.000,389.683,,,,
2023-03-03 20:39:27.100000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.60,,,,,-64.00,61.00,,,,,,,,,,,,,,0.00,-5.97,,,,,,,,,0.00,9.15,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.14,4,4.00,,66,66.00,,0.056,167.479,1,1,0.056,151.410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,171.659,,0.000,170.511,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,4.90,,,0.056,339.138,0.056,321.921,,,,,,,,
2023-03-03 20:39:27.200000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.64,-10.34,24.48,26,-65.64,-10.34,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,0.00,-6.30,,,369,-87.23,-12.05,370,-105.94,-15.45,0.00,8.33,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.10,4,4.00,,66,66.00,,0.097,166.248,1,1,0.097,151.709,371,2074999,27749.96,,371_26,26,-80.93,-10.33,26,-80.93,-10.33,Serving Beam,,,,,,,,,,,,,,,370,-99.59,-14.13,369,-115.61,-26.16,,,,,,,,,,0.000,171.144,,0.000,161.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.05,,,0.097,337.392,0.097,312.787,,,,,,,,
2023-03-03 20:39:27.300000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.03,,,,,-64.00,61.00,,,,,,,,,,,,,,0.00,-6.17,,,,,,,,,0.00,9.93,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.19,4,4.00,,66,66.00,,0.100,167.439,1,1,0.100,150.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,172.251,,0.000,167.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.38,,,0.100,339.690,0.100,317.405,,,,,,,,
