TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Subcarrier Spacing,5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 DL BLER [%],5G KPI SCell[1] Layer1 DL Layer Num (Mode),5G KPI SCell[1] Layer1 DL Layer Num (Avg),5G KPI SCell[1] Layer1 DL MCS (Mode),5G KPI SCell[1] Layer1 DL MCS (Avg),5G KPI SCell[1] Layer1 DL RB Num (Mode),5G KPI SCell[1] Layer1 DL RB Num (Avg),5G KPI SCell[1] Layer1 DL RB Num (Including 0),5G KPI SCell[1] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer1 DL BWP ID,5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-03 20:42:32.000000,-71.089981,42.334679,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.00,-10.35,23.88,26,-66.00,-10.35,Serving Beam,-65.00,61.60,-0.39,-5.94,-33.00,13.92,369,-86.73,-14.72,370,-96.07,-12.48,0.00,6.67,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.11,4,4.00,1.20,66,59.68,5.14,0.100,60.001,1,1,0.100,55.530,371,2074999,27749.96,,371_3,3,-80.27,-10.35,3,-80.27,-10.35,Serving Beam,-26.00,369,-96.41,-12.93,370,-114.26,-21.43,,,,,,,,,0.000,122.425,,0.000,116.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.82,1.20,14.56,0.100,182.426,0.100,172.276,0.000,172.303,0.000,252.227,,,,
2023-03-03 20:42:32.100000,-71.089981,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.90,,,,,-65.00,62.00,0.33,-5.18,,,,,,,,,0.00,9.52,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.18,4,4.00,,66,53.57,,0.083,35.912,1,1,0.083,32.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,163.535,,0.000,161.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,3.11,,,0.083,199.447,0.083,193.547,,,,,,,,
2023-03-03 20:42:32.200000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.09,-10.35,23.65,26,-66.09,-10.35,Serving Beam,-64.11,62.00,-0.67,-5.00,,,369,-86.88,-14.70,370,-95.86,-12.41,0.00,9.62,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.30,4,4.00,,66,51.27,,0.060,45.949,1,1,0.060,42.734,371,2074999,27749.96,,371_3,3,-80.27,-10.35,3,-80.27,-10.35,Serving Beam,,369,-96.41,-12.93,370,-101.84,-15.31,,,,,,,,,0.000,141.335,,0.000,134.841,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.25,,,0.060,187.284,0.060,177.575,,,,,,,,
2023-03-03 20:42:32.300000,-71.089981,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.92,,,,,-65.00,62.00,0.67,-4.97,-34.00,,,,,,,,0.00,8.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.55,4,4.00,,66,59.68,,0.065,67.727,1,1,0.065,63.669,,,,,,,,,,,,,-27.00,,,,,,,,,,,,,,,0.000,136.230,,0.000,133.425,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,4.72,,,0.065,203.957,0.065,197.094,,,,,,,,
2023-03-03 20:42:32.400000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.18,-10.37,,26,-66.18,-10.37,Serving Beam,-65.00,62.00,-0.46,-5.11,,,369,-87.22,-14.92,370,-95.49,-12.30,0.00,14.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.37,4,4.00,,66,50.24,,0.100,46.828,1,1,0.100,41.921,371,2074999,27749.96,,371_3,3,-80.27,-10.35,3,-80.27,-10.35,Serving Beam,,369,-96.41,-12.93,370,-101.84,-15.31,,,,,,,,,0.000,140.839,,0.000,131.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.06,,,0.100,187.667,0.100,173.882,,,,,0.000,3186.339,0,199146168
2023-03-03 20:42:32.500000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.98,-10.36,22.79,26,-65.98,-10.36,Serving Beam,-64.23,61.33,-0.07,-5.67,,,369,-87.59,-15.15,370,-94.96,-12.09,0.00,6.38,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.15,4,4.00,,66,55.29,,0.100,77.773,1,1,0.100,74.798,371,2074999,27749.96,,371_3,3,-80.23,-10.34,3,-80.23,-10.34,Serving Beam,,369,-96.49,-13.04,370,-101.84,-15.31,,,,,,,,,0.000,106.846,,0.000,100.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.62,,,0.100,184.619,0.100,175.603,0.000,184.158,0.000,239.262,,,,
2023-03-03 20:42:32.600000,-71.089981,42.334679,-71.089980,42.334680,20:42:33,0,0,0.00,0.00,1,2,,,,,,,,,,120kHz,,,,,,,,22.72,,,,,-64.00,61.00,-0.48,-6.15,-34.00,,,,,,,,0.00,9.41,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.10,4,4.00,,66,56.48,,0.081,86.483,1,1,0.081,78.480,,,,,,,,,,,,,-27.00,,,,,,,,,,,,,,,0.000,122.833,,0.000,104.594,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,13.54,,,0.081,209.316,0.081,183.074,,,,,,,,
2023-03-03 20:42:32.700000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.90,-10.36,,26,-65.90,-10.36,Serving Beam,-64.00,61.40,-0.28,-6.34,,,369,-87.84,-15.50,370,-94.59,-11.86,0.00,10.47,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.19,4,4.00,,66,57.56,,0.100,84.019,1,1,0.100,76.558,371,2074999,27749.96,,371_3,3,-80.23,-10.34,3,-80.23,-10.34,Serving Beam,,369,-96.49,-13.04,370,-101.84,-15.31,,,,,,,,,0.000,110.936,,0.000,106.092,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.85,,,0.100,194.954,0.100,182.650,,,,,,,,
2023-03-03 20:42:32.800000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.84,-10.36,23.58,26,-65.84,-10.36,Serving Beam,-64.21,61.40,0.11,-5.37,,,369,-87.23,-14.77,370,-94.75,-11.91,0.00,9.88,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.25,4,4.00,,66,57.69,,0.092,83.314,1,1,0.092,76.343,371,2074999,27749.96,,371_3,3,-80.23,-10.34,3,-80.23,-10.34,Serving Beam,,369,-96.49,-13.04,370,-101.84,-15.31,,,,,,,,,0.000,106.781,,0.000,104.153,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.26,,,0.092,190.096,0.092,180.496,,,,,,,,
2023-03-03 20:42:32.900000,-71.089981,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.81,,,,,-64.00,61.00,-0.63,-6.16,,,,,,,,,0.00,6.59,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.14,4,4.00,,66,56.16,,0.105,80.246,1,1,0.105,76.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,106.828,,0.000,94.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,11.65,,,0.105,187.074,0.105,170.955,,,,,0.000,3246.048,0,202878000
2023-03-03 20:42:33.000000,-71.089981,42.334679,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.75,-10.36,23.53,26,-65.75,-10.36,Serving Beam,-64.00,61.00,-0.32,-6.25,-30.00,13.85,369,-87.15,-14.73,370,-95.30,-12.17,0.00,8.64,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.24,4,4.00,1.13,66,61.43,5.00,0.097,77.864,1,1,0.097,71.110,371,2074999,27749.96,,371_3,3,-80.23,-10.34,3,-80.23,-10.34,Serving Beam,-23.00,369,-96.49,-13.04,370,-103.18,-14.77,,,,,,,,,0.000,105.025,,0.000,100.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.07,1.13,14.79,0.097,182.889,0.097,171.148,0.000,171.333,0.000,225.855,,,,
2023-03-03 20:42:33.100000,-71.089981,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.66,,,,,-64.00,61.00,-0.54,-6.24,,,,,,,,,0.00,8.70,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.23,4,4.00,,66,53.68,,0.089,80.923,1,1,0.089,75.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,105.925,,0.000,96.714,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,11.17,,,0.089,186.848,0.089,171.878,,,,,,,,
2023-03-03 20:42:33.200000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.71,-10.35,23.81,26,-65.71,-10.35,Serving Beam,-64.00,61.00,-0.58,-5.97,,,369,-87.47,-14.93,370,-95.59,-11.96,0.00,9.30,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.42,4,4.00,,66,58.01,,0.058,93.806,1,1,0.058,87.230,371,2074999,27749.96,,371_3,3,-80.23,-10.34,3,-80.23,-10.34,Serving Beam,,369,-96.49,-13.04,370,-103.18,-14.77,,,,,,,,,0.000,119.154,,0.000,113.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.47,,,0.058,212.960,0.058,200.730,,,,,,,,
2023-03-03 20:42:33.300000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.71,-10.35,22.18,26,-65.71,-10.35,Serving Beam,-64.00,61.00,-0.51,-6.04,-30.00,,369,-87.93,-15.30,370,-95.38,-12.02,0.00,11.25,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.20,4,4.00,,66,57.49,,0.064,77.180,1,1,0.064,68.467,371,2074999,27749.96,,371_3,3,-81.10,-10.41,3,-81.10,-10.41,Serving Beam,-23.00,369,-97.19,-13.66,370,-103.18,-14.77,,,,,,,,,0.000,138.328,,0.000,133.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.02,,,0.064,215.508,0.064,201.872,,,,,,,,
2023-03-03 20:42:33.400000,-71.089981,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.51,,,,,-64.84,61.80,-0.09,-5.55,,,,,,,,,0.00,12.96,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.17,4,4.00,,66,56.41,,0.100,51.524,1,1,0.100,45.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,142.414,,0.000,137.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.67,,,0.100,193.939,0.100,182.874,,,,,0.000,3205.187,0,200324189
2023-03-03 20:42:33.500000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.95,-10.35,,26,-65.95,-10.35,Serving Beam,-64.00,61.00,-0.79,-6.15,,,369,-87.39,-15.05,370,-94.86,-12.35,0.00,9.21,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.23,4,4.00,,66,55.43,,0.097,64.641,1,1,0.097,59.478,371,2074999,27749.96,,371_3,3,-81.10,-10.41,3,-81.10,-10.41,Serving Beam,,369,-97.19,-13.66,370,-100.51,-14.41,,,,,,,,,0.000,131.425,,0.000,118.828,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.53,,,0.097,196.066,0.097,178.306,0.000,181.241,0.000,230.301,,,,
2023-03-03 20:42:33.600000,-71.089981,42.334679,-71.089980,42.334680,20:42:34,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.98,-10.35,24.20,26,-65.98,-10.35,Serving Beam,-64.47,61.60,-0.32,-5.78,-30.00,,369,-86.48,-14.23,370,-94.44,-12.30,0.00,3.28,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.00,4,4.00,,66,53.28,,0.081,55.808,1,1,0.081,54.800,371,2074999,27749.96,,371_3,3,-81.10,-10.41,3,-81.10,-10.41,Serving Beam,-23.00,369,-97.19,-13.66,370,-100.51,-14.41,,,,,,,,,0.000,134.711,,0.000,131.416,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,3.83,,,0.081,190.519,0.081,186.216,,,,,,,,
2023-03-03 20:42:33.700000,-71.089981,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.63,,,,,-64.33,61.20,-0.73,-5.89,,,,,,,,,0.00,13.10,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.47,4,4.00,,66,50.74,,0.105,71.010,1,1,0.105,63.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,133.973,,0.000,122.742,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,11.63,,,0.105,204.982,0.105,185.905,,,,,,,,
2023-03-03 20:42:33.800000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.90,-10.35,24.46,26,-65.90,-10.35,Serving Beam,-64.90,61.20,-0.90,-6.24,,,369,-86.77,-14.56,370,-94.46,-11.97,0.00,0.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.04,4,4.00,,66,50.28,,0.092,38.373,1,1,0.092,38.373,371,2074999,27749.96,,371_3,3,-81.10,-10.41,3,-81.10,-10.41,Serving Beam,,369,-93.63,-13.52,370,-100.51,-14.41,,,,,,,,,0.000,161.567,,0.000,150.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.18,,,0.092,199.940,0.092,188.463,,,,,,,,
2023-03-03 20:42:33.900000,-71.089981,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.25,,,,,-64.70,62.00,-0.81,-5.25,-29.00,,,,,,,,0.00,13.56,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.20,4,4.00,,66,47.36,,0.105,45.468,1,1,0.105,40.158,,,,,,,,,,,,,-22.00,,,,,,,,,,,,,,,0.000,133.381,,0.000,131.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.43,,,0.105,178.849,0.105,171.971,,,,,0.000,3245.419,0,202838688
2023-03-03 20:42:34.000000,-71.089981,42.334679,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.03,-10.35,23.54,26,-66.03,-10.35,Serving Beam,-64.00,61.40,-0.25,-5.51,,14.46,369,-86.84,-14.62,370,-95.58,-12.20,0.00,7.69,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.33,4,4.00,0.67,66,55.59,5.86,0.095,81.209,1,1,0.095,76.275,371,2074999,27749.96,,371_3,3,-81.10,-10.41,3,-81.10,-10.41,Serving Beam,,369,-93.14,-13.59,370,-100.51,-14.41,,,,,,,,,0.000,106.433,,0.000,105.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,4.55,0.67,14.35,0.095,187.642,0.095,182.098,0.000,181.105,0.000,249.262,,,,
2023-03-03 20:42:34.100000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.95,-10.35,23.77,26,-65.95,-10.35,Serving Beam,-64.70,61.00,-0.64,-6.00,,,369,-86.43,-14.09,370,-95.75,-12.10,0.00,10.26,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.01,4,4.00,,66,56.49,,0.061,78.750,1,1,0.061,70.721,371,2074999,27749.96,,371_3,3,-82.04,-10.36,3,-82.04,-10.36,Serving Beam,,369,-93.14,-13.59,370,-100.51,-14.41,,,,,,,,,0.000,100.527,,0.000,92.391,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.65,,,0.061,179.278,0.061,163.112,,,,,,,,
2023-03-03 20:42:34.200000,-71.089981,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.69,,,,,-64.90,61.80,0.24,-5.27,-29.00,,,,,,,,0.00,5.06,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.49,4,4.00,,66,60.01,,0.058,77.641,1,1,0.058,74.106,,,,,,,,,,,,,-22.00,,,,,,,,,,,,,,,0.000,107.064,,0.000,95.726,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.89,,,0.058,184.705,0.058,169.832,,,,,,,,
2023-03-03 20:42:34.300000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.80,-10.35,,26,-65.80,-10.35,Serving Beam,-64.00,61.00,-0.43,-5.97,,,369,-87.09,-14.27,370,-95.70,-12.06,0.00,10.26,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.33,4,4.00,,66,57.69,,0.086,80.646,1,1,0.086,74.194,371,2074999,27749.96,,371_3,3,-82.04,-10.36,3,-82.04,-10.36,Serving Beam,,369,-93.14,-13.59,370,-103.21,-16.49,,,,,,,,,0.000,114.525,,0.000,102.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,11.60,,,0.086,195.171,0.086,176.209,,,,,,,,
2023-03-03 20:42:34.400000,-71.089981,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.51,,,,,-64.37,61.50,-0.15,-5.92,,,,,,,,,0.00,10.67,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.12,4,4.00,,66,60.15,,0.086,79.551,1,1,0.086,70.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,105.035,,0.000,98.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.47,,,0.086,184.585,0.086,168.401,,,,,0.000,3255.528,0,203470488
2023-03-03 20:42:34.500000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.92,-10.35,23.73,26,-65.92,-10.35,Serving Beam,-65.00,62.00,0.49,-5.27,-34.00,,369,-86.76,-13.66,370,-95.16,-12.03,0.00,8.05,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.16,4,4.00,,66,59.36,,0.100,81.648,1,1,0.100,74.510,371,2074999,27749.96,,371_3,3,-82.04,-10.36,3,-82.04,-10.36,Serving Beam,-27.00,369,-93.14,-13.59,370,-103.21,-16.49,,,,,,,,,0.000,105.852,,0.000,96.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.26,,,0.100,187.500,0.100,171.279,0.000,165.873,0.000,208.622,,,,
2023-03-03 20:42:34.600000,-71.089981,42.334679,-71.089980,42.334680,20:42:35,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.09,-10.34,23.70,26,-66.09,-10.34,Serving Beam,-65.00,62.00,0.10,-5.03,,,369,-87.02,-13.98,370,-95.19,-12.36,0.00,10.75,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.19,4,4.00,,66,55.59,,0.072,84.736,1,1,0.072,77.303,371,2074999,27749.96,,371_3,3,-82.04,-10.36,3,-82.04,-10.36,Serving Beam,,369,-93.14,-13.59,370,-103.21,-16.49,,,,,,,,,0.000,114.128,,0.000,104.536,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.24,,,0.072,198.864,0.072,181.840,,,,,,,,
2023-03-03 20:42:34.700000,-71.089981,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.34,,,,,-65.00,62.00,0.10,-4.94,,,,,,,,,0.00,9.57,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.19,4,4.00,,66,54.63,,0.056,83.700,1,1,0.056,76.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,109.687,,0.000,102.962,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.31,,,0.056,193.387,0.056,179.268,,,,,,,,
2023-03-03 20:42:34.800000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.23,-10.34,23.90,26,-66.23,-10.34,Serving Beam,-65.00,62.00,0.52,-4.91,,,369,-86.58,-13.32,370,-95.19,-12.30,0.00,4.48,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.22,4,4.00,,66,57.73,,0.083,65.532,1,1,0.083,62.966,371,2074999,27749.96,,371_3,3,-81.38,-10.39,3,-81.38,-10.39,Serving Beam,,369,-93.46,-13.23,,,,,,,,,,,,0.000,126.119,,0.000,125.975,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,2.20,,,0.083,191.650,0.083,188.941,,,,,,,,
